,distance,dt,T,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4
4323,190.811039274,0.112,644.56,54,55,63,58,61
4324,190.778767029,0.13,644.69,54,55,63,58,61
4325,189.656713564,0.11,644.8,54,55,63,58,61
4326,189.426799289,,,54,55,63,58,61
4327,189.439970872,0.097,645.02,54,55,63,58,61
4328,189.450624744,0.134,645.16,54,55,63,58,61
4329,189.436949659,0.123,645.28,54,55,63,58,61
4330,189.424785181,,,54,55,63,58,61
4331,189.412117197,0.134,645.53,54,55,63,58,61
4332,189.442065131,,,54,55,63,58,61
4333,189.432338411,0.147,645.77,54,55,63,58,61
4334,189.412117197,0.108,645.88,54,55,63,58,61
4335,189.425792227,0.121,646.0,54,55,63,58,61
4336,189.438460248,0.134,646.14,54,55,63,58,61
4337,189.424785181,0.1,646.24,54,55,63,58,61
4338,189.424785181,,,54,55,63,58,61
4339,189.309893828,0.111,646.49,54,55,63,58,61
4340,188.157315468,,,54,55,63,58,61
4341,188.125149504,,,54,55,63,59,61
4342,188.112997661,0.094,646.74,54,55,63,59,61
4343,188.094121641,0.08,646.82,54,55,63,59,61
4344,188.109543883,0.166,646.98,54,55,63,59,61
4345,188.114662757,0.098,647.08,54,55,63,59,61
4346,188.10232606,0.111,647.19,54,55,63,59,61
4347,188.118242071,0.152,647.34,54,55,63,59,61
4348,188.087397834,0.1,647.44,54,55,63,59,61
4349,188.115958199,0.122,647.57,54,55,63,59,61
4350,188.122682473,0.122,647.69,54,55,63,59,61
4351,188.121386227,0.129,647.82,54,55,63,59,61
4352,188.114971337,,,54,55,63,59,61
4353,188.10232606,0.122,648.04,54,55,63,59,61
4354,187.534535795,0.141,648.18,54,55,63,59,61
4355,187.034324681,0.096,648.28,54,55,63,59,61
4356,186.800661211,,,54,55,63,59,61
4357,186.786977622,0.105,648.52,54,55,63,59,61
4358,186.795246203,0.119,648.64,54,55,63,59,61
4359,186.795293185,0.12,648.76,54,55,63,59,61
4360,186.80690074,,,54,55,63,59,61
4361,186.802595434,0.111,649.0,54,55,63,59,61
4362,186.786056731,,,54,55,63,59,61
4363,186.809849355,0.112,649.25,54,55,63,59,61
4364,186.797620501,,,54,55,63,59,61
4365,186.80153459,0.121,649.51,54,55,63,59,61
4366,186.775323073,0.1,649.61,54,55,63,59,61
4367,186.793842407,0.11,649.72,54,55,63,59,61
4368,186.784605897,0.121,649.84,54,55,63,59,61
4369,186.795293185,0.142,649.98,54,55,63,59,61
4370,186.822623095,,,54,55,63,59,61
4371,186.129052273,,,54,55,63,59,61
4372,185.668732381,,,54,55,63,59,61
4373,185.679706325,0.119,650.46,54,55,63,59,61
4374,185.697753839,,,55,55,63,59,61
4375,185.696328817,,,56,55,63,59,61
4376,185.698228855,0.11,650.82,56,55,63,59,61
4377,185.691610422,0.132,650.95,56,55,63,59,61
4378,185.682054785,0.106,651.06,56,55,63,59,61
4379,185.670684827,0.123,651.18,56,55,63,59,61
4380,185.703703811,0.112,651.29,56,55,63,59,61
4381,185.684658949,0.123,651.42,56,55,63,59,61
4382,185.705354594,,,56,55,63,59,61
4383,185.66403837,,,56,55,63,59,61
4384,185.125700442,0.099,651.76,56,55,63,59,61
4385,184.410443058,,,56,55,63,59,61
4386,184.396479329,0.112,652.02,56,55,63,59,61
4387,184.403920522,,,56,55,63,59,61
4388,184.435592197,0.11,652.25,56,55,63,59,61
4389,184.457023461,0.13,652.38,57,55,63,59,61
4390,184.397398433,0.103,652.48,57,55,63,59,61
4391,184.386225052,,,57,55,63,59,61
4392,184.385294048,,,57,55,63,59,61
4393,184.376439384,0.131,652.86,57,55,63,59,61
4394,184.42022449,0.113,652.97,57,55,63,59,61
4395,184.448172677,0.127,653.1,57,55,63,59,61
4396,184.377840198,0.093,653.19,57,55,63,59,61
4397,184.388552638,0.139,653.33,57,55,63,59,61
4398,183.469624573,0.144,653.48,57,55,63,59,61
4399,183.240612584,0.101,653.58,57,55,63,59,61
4400,183.231044152,,,57,55,63,59,61
4401,183.219200165,0.16,653.88,57,55,63,59,61
4402,183.239245548,,,57,55,63,59,61
4403,183.246296072,0.109,653.99,57,55,63,59,61
4404,183.208684458,0.154,654.14,57,55,63,59,61
4405,183.231044152,0.12,654.26,57,55,63,59,61
4406,183.215764128,,,57,55,63,59,61
4407,183.217378272,0.106,654.47,57,55,63,59,61
4408,183.200665119,0.091,654.56,57,55,63,59,61
4409,183.22922181,0.109,654.67,57,55,63,59,61
4410,183.23058856,,,57,55,63,59,61
4411,183.232201984,0.143,654.91,57,55,63,59,61
4412,183.208269849,0.143,654.91,57,55,63,59,61
4413,182.449316316,0.153,655.06,57,55,63,59,61
4414,182.390464633,0.098,655.16,57,55,63,59,61
4415,182.385564878,0.108,655.27,57,55,63,59,61
4416,182.369865057,0.14,655.41,57,55,63,59,61
4417,182.384153613,0.104,655.51,57,55,63,59,61
4418,182.392707595,,,57,55,63,59,61
4419,182.374318535,0.093,655.73,57,55,63,59,61
4420,182.391810397,0.139,655.87,57,55,63,59,61
4421,182.378387152,0.112,655.99,56,55,63,59,61
4422,182.136351015,0.132,656.12,56,55,63,59,61
4423,181.676552216,0.121,656.24,56,55,63,59,61
4424,181.557457858,0.12,656.36,56,55,63,59,61
4425,181.562917018,,,56,55,63,59,61
4426,181.552879746,0.129,656.6,56,55,63,59,61
4427,181.554906486,0.103,656.7,56,55,63,59,61
4428,181.576297231,0.128,656.83,56,55,63,59,61
4429,181.579468013,0.122,656.95,56,55,63,59,61
4430,181.53712262,0.13,657.08,56,55,63,59,61
4431,181.544957617,,,56,55,63,59,61
4432,181.554466197,0.109,657.3,56,55,63,59,61
4433,181.554377323,0.143,657.45,56,55,63,59,61
4434,181.561951711,0.099,657.54,56,55,63,59,61
4435,181.565297183,0.142,657.69,56,55,63,59,61
4436,181.533137815,0.091,657.78,56,55,63,59,61
4437,180.952995267,0.15,657.93,56,55,63,59,61
4438,180.479238972,,,56,56,63,59,61
4439,180.464199065,0.099,658.15,56,56,63,59,61
4440,180.465059499,0.104,658.26,57,56,63,59,61
4441,180.475801782,0.14,658.4,60,56,63,59,61
4442,180.480533177,0.141,658.54,62,56,63,59,61
4443,180.468924705,0.12,658.66,63,56,63,59,61
4444,180.45860668,0.091,658.75,63,56,63,59,61
4445,180.476668065,0.111,658.86,63,56,63,59,61
4446,180.458183591,0.126,658.98,63,56,63,59,61
4447,180.479672883,0.125,659.11,65,56,63,59,61
4448,180.463763277,0.14,659.25,65,56,63,59,61
4449,179.402774842,0.123,659.37,65,56,63,59,61
4450,179.150315088,,,65,56,63,59,61
4451,179.149144818,0.13,659.61,65,56,63,59,61
4452,179.175244953,0.12,659.73,66,56,63,59,61
4453,179.154564597,,,67,56,63,59,61
4454,179.149978579,,,67,56,63,59,61
4455,179.160819157,0.134,660.09,66,56,63,59,61
4456,179.151982194,,,66,56,63,59,61
4457,179.155398479,0.121,660.32,64,56,63,60,61
4458,179.164070921,,,64,56,63,60,61
4459,179.145892247,0.113,660.57,64,56,63,60,61
4460,179.160735712,0.09,660.66,64,56,63,60,61
4461,179.157066297,,,64,56,63,60,61
4462,179.104219127,,,64,56,63,60,61
4463,178.619332685,0.098,661.03,64,56,63,60,61
4464,178.110198091,,,64,56,63,60,61
4465,178.15081118,0.171,661.39,64,56,63,60,61
4466,178.124617167,0.141,661.53,61,56,63,59,61
4467,178.137411287,,,60,56,63,59,61
4468,178.175794229,,,60,56,63,59,61
4469,178.1835053,0.132,661.9,60,56,63,59,61
4470,178.129899388,0.1,662.0,59,56,63,59,61
4471,178.12055446,0.132,662.13,59,56,63,59,61
4472,178.158123856,,,59,56,63,59,61
4473,178.147967771,,,59,56,63,59,61
4474,178.152041684,,,59,56,63,59,61
4475,177.167667651,0.131,662.75,59,56,63,59,61
4476,176.983407878,,,59,56,63,59,61
4477,176.971455328,0.158,663.08,59,56,63,59,61
4478,177.000499672,0.054,663.26,59,56,63,59,61
4479,176.98124901,0.198,663.46,57,56,63,59,61
4480,176.998617509,0.092,663.55,57,56,63,59,61
4481,177.012150772,0.141,663.69,57,56,63,59,61
4482,177.010080337,0.088,663.88,56,56,63,59,61
4483,176.986174954,,,56,56,63,59,61
4484,177.00938426,,,56,56,63,59,61
4485,176.989826829,0.103,664.26,56,56,63,59,61
4486,177.010174668,0.144,664.41,56,56,63,59,61
4487,177.006127185,0.109,664.52,56,56,63,59,61
4488,176.98657027,0.041,664.7,56,56,63,59,61
4489,176.986965591,,,56,56,63,59,61
4490,176.837990816,,,56,56,63,59,61
4491,176.335934231,0.131,665.45,56,56,63,59,61
4492,175.998737541,,,56,56,63,59,61
4493,175.903497407,0.129,665.75,56,56,63,59,61
4494,175.954858077,0.101,665.85,56,56,63,59,61
4495,175.905912817,0.14,665.99,56,56,63,59,61
4496,175.890491943,0.075,666.17,56,56,63,59,61
4497,175.918594211,0.167,666.34,56,56,63,59,61
4498,175.885903119,,,56,56,63,59,61
4499,175.896290322,,,56,56,63,59,61
4500,175.880755255,0.143,666.71,56,56,63,59,61
4501,175.911397516,,,56,56,63,59,61
4502,175.893493069,0.131,666.94,56,56,63,59,61
4503,175.887879415,0.092,667.03,56,56,63,59,61
4504,175.641478373,0.142,667.18,56,56,63,59,61
4505,175.003187274,,,56,56,63,59,61
4506,174.991678899,0.132,667.43,56,56,63,59,61
4507,174.964972312,0.091,667.52,56,56,63,59,61
4508,174.979063493,0.142,667.66,56,56,63,59,61
4509,174.98806059,0.111,667.77,56,56,63,59,61
4510,175.006208716,0.131,667.9,57,56,63,59,61
4511,174.984968283,0.11,668.01,58,56,63,59,61
4512,174.986881865,0.116,668.13,59,56,64,59,61
4513,174.976781728,0.116,668.25,59,56,64,59,61
4514,174.971684283,,,59,56,64,59,61
4515,174.968293199,,,59,56,64,59,61
4516,174.992487053,,,59,56,64,59,61
4517,175.0087235,0.124,668.75,60,56,64,59,61
4518,174.966448212,0.099,668.85,60,56,64,59,61
4519,174.837488328,,,60,56,64,59,61
4520,174.279259236,,,60,56,64,59,61
4521,174.07149484,0.122,669.24,60,56,64,59,61
4522,174.028479612,0.111,669.35,60,56,64,59,61
4523,174.038178067,,,60,56,64,59,61
4524,174.065069396,0.091,669.57,60,56,64,59,61
4525,174.016578604,,,60,56,64,59,61
4526,174.01086733,0.11,669.82,60,56,64,59,61
4527,174.029193344,,,60,56,64,59,61
4528,174.062867964,0.113,670.07,60,56,64,59,61
4529,174.035680261,0.131,670.2,60,56,64,59,61
4530,174.039901735,0.12,670.32,60,56,64,59,61
4531,174.046743839,0.109,670.43,60,56,64,59,61
4532,174.028775669,,,60,56,64,59,61
4533,173.199082703,0.14,670.67,60,56,64,59,61
4534,173.106876123,,,60,56,64,59,61
4535,173.105884074,0.124,670.91,60,56,64,59,61
4536,173.104155398,0.107,671.02,60,56,64,59,61
4537,173.102379602,,,60,56,64,59,61
4538,173.114875239,0.111,671.26,60,56,64,59,61
4539,173.093734864,,,60,56,64,59,61
4540,173.093734864,,,60,56,64,59,61
4541,173.111373503,0.146,671.65,60,56,64,59,61
4542,173.114875239,0.172,671.82,60,56,64,59,61
4543,173.096455723,0.122,671.94,60,56,64,59,61
4544,173.096455723,0.057,672.1,60,56,64,59,61
4545,173.111070865,0.115,672.21,60,56,64,59,61
4546,173.122182984,0.08,672.43,60,56,64,59,61
4547,172.937182688,0.12,672.78,60,56,64,59,61
4548,172.258131132,0.046,673.03,60,56,64,59,61
4549,172.246101114,,,60,56,64,59,61
4550,172.25352237,,,60,56,64,59,61
4551,172.230257516,0.102,673.61,59,56,64,59,61
4552,172.246101114,0.176,673.79,58,56,63,59,61
4553,172.254524469,,,58,56,63,59,61
4554,172.246101114,,,58,56,63,59,61
4555,172.256194736,0.066,674.35,58,56,63,59,61
4556,172.246366534,,,58,56,63,59,61
4557,172.265550616,0.054,674.68,58,56,63,59,61
4558,172.25478879,0.197,674.88,58,56,63,59,61
4559,172.271705817,,,58,56,63,59,61
4560,172.255601143,0.099,675.12,58,56,63,59,61
4561,171.394217359,0.131,675.25,58,56,63,59,61
4562,171.387319589,0.111,675.36,58,56,63,59,61
4563,171.383140912,0.11,675.47,57,56,63,59,61
4564,171.400325113,,,57,56,63,59,61
4565,171.369814848,0.142,675.73,57,56,63,59,61
4566,171.387319589,0.099,675.83,56,56,63,59,61
4567,171.387319589,0.152,675.98,56,56,63,59,61
4568,171.387319589,0.101,676.08,56,56,63,59,61
4569,171.383140912,0.109,676.19,56,56,63,59,61
4570,171.369493493,,,56,56,63,59,62
4571,171.387319589,,,56,56,63,59,62
4572,171.387319589,0.144,676.56,56,56,63,59,62
4573,171.386998121,0.143,676.7,56,56,63,59,62
4574,171.375921588,0.099,676.8,56,56,63,59,62
4575,171.116749396,0.112,676.91,56,56,63,59,62
4576,170.525051168,0.131,677.04,56,56,63,59,62
4577,170.247079297,0.13,677.17,56,56,63,59,62
4578,170.224250787,0.112,677.28,56,56,63,59,62
4579,170.235125109,,,56,56,63,59,62
4580,170.244218877,0.112,677.52,56,56,63,59,62
4581,170.23074821,0.129,677.64,56,56,63,59,62
4582,170.244218877,0.102,677.75,56,56,63,59,62
4583,170.213205484,0.131,677.88,56,56,63,59,62
4584,170.212732144,0.11,677.99,56,56,63,59,62
4585,170.227110755,,,56,56,63,59,62
4586,170.216671866,0.125,678.25,56,56,63,59,62
4587,170.233173606,0.121,678.37,56,56,63,59,62
4588,170.256173835,0.13,678.5,56,56,63,59,62
4589,170.213205484,,,56,56,63,59,62
4590,170.244218877,,,56,56,63,59,62
4591,170.238631996,,,56,56,63,59,62
4592,170.223474069,0.108,678.96,56,56,63,59,62
4593,169.837541127,0.123,679.09,56,56,63,59,62
4594,169.507004543,,,56,56,63,59,62
4595,169.509330905,0.114,679.32,56,56,63,59,62
4596,169.513382731,,,56,56,63,59,62
4597,169.507004543,0.12,679.59,56,56,63,59,62
4598,169.496564272,0.091,679.68,56,56,63,59,62
4599,169.503236842,0.131,679.81,56,56,63,59,62
4600,169.507004543,0.152,679.96,56,56,63,59,62
4601,169.507004543,0.089,680.05,56,56,63,59,62
4602,169.495404882,,,56,56,63,59,62
4603,169.507004543,0.084,680.61,56,56,63,59,62
4604,169.505845153,0.084,680.61,56,56,63,59,62
4605,169.495404882,0.203,680.81,56,56,63,59,62
4606,169.509330905,0.107,680.92,56,56,63,59,62
4607,169.496564272,0.113,681.03,56,56,63,59,62
4608,169.523533024,,,56,56,63,59,62
4609,169.293272684,0.123,681.26,56,56,63,59,62
4610,168.987333892,0.097,681.35,56,56,63,59,62
4611,168.775984432,0.097,681.35,56,56,63,59,62
4612,168.817302834,0.216,681.57,56,56,63,59,62
4613,168.805360309,,,56,56,63,59,62
4614,168.803694714,,,56,56,63,59,62
4615,168.795753409,0.105,681.91,56,56,63,59,62
4616,168.792422226,0.113,682.02,57,56,63,59,62
4617,168.800473933,0.096,682.12,58,56,63,59,62
4618,168.813969019,0.106,682.22,58,56,63,59,62
4619,168.803694714,0.129,682.35,58,56,63,59,62
4620,168.786979522,,,58,56,63,59,62
4621,168.799363079,,,58,56,63,59,62
4622,168.810635992,,,58,56,63,59,62
4623,168.800364114,0.146,705.63,58,56,63,59,62
4624,168.788923301,,,58,56,63,59,62
4625,168.762011946,0.131,720.79,58,56,63,59,62
4626,168.280969857,0.144,722.72,58,56,63,59,62
4627,168.026101591,0.126,732.7,58,56,63,59,62
4628,168.047826526,,,58,56,63,59,62
4629,168.0436151,,,58,56,63,59,62
4630,168.01993821,,,58,56,63,59,62
4631,168.033967626,0.094,771.64,58,56,63,59,62
4632,168.0436151,0.198,771.84,58,56,63,59,62
4633,168.049142887,0.111,771.95,58,56,63,59,62
4634,168.019411569,0.129,772.08,58,56,63,59,62
4635,168.037389497,0.121,772.2,58,56,63,59,62
4636,168.037389497,,,58,56,63,59,62
4637,168.031691963,0.123,772.44,58,56,63,59,62
4638,168.031691963,0.139,772.58,58,56,63,59,62
4639,168.033967626,0.079,772.75,58,56,63,59,62
4640,168.00818461,,,58,56,63,59,62
4641,168.01993821,0.11,773.04,58,56,63,59,62
4642,168.031691963,0.11,773.15,58,56,63,59,62
4643,167.690138649,0.121,773.27,58,56,63,59,62
4644,167.379052061,0.077,773.47,58,56,63,59,62
4645,167.298758262,0.153,773.62,58,56,63,59,62
4646,167.331067292,0.154,773.78,58,56,63,59,62
4647,167.320381678,,,58,56,63,59,62
4648,167.338726244,0.13,774.01,58,56,63,59,62
4649,167.336204633,,,57,56,63,59,62
4650,167.333337754,0.068,774.31,57,56,63,59,62
4651,167.288577123,0.176,774.48,57,56,63,59,62
4652,167.309443846,0.13,774.61,57,56,63,59,62
4653,167.308939403,0.109,774.72,57,56,63,59,62
4654,167.299767185,0.122,774.84,57,56,63,59,62
4655,167.297497235,0.121,774.96,57,56,63,59,62
4656,167.358431207,,,57,56,63,59,62
4657,167.342005175,0.07,775.28,57,56,63,59,62
4658,167.319877208,,,57,56,63,59,62
4659,167.259654505,0.142,775.59,57,56,63,59,62
4660,166.971674077,0.091,775.68,57,56,63,59,62
4661,166.797122109,0.139,775.82,57,56,63,59,62
4662,166.756824436,,,57,56,63,59,62
4663,166.769193525,,,57,56,63,59,62
4664,166.799995552,0.084,776.25,57,56,63,59,62
4665,166.785686811,0.178,776.42,57,56,63,59,62
4666,166.756824436,0.12,776.54,57,56,63,59,62
4667,166.741059733,0.11,776.65,57,56,63,59,62
4668,166.756824436,,,57,56,63,59,62
4669,166.74566801,,,57,56,63,59,62
4670,166.75973466,,,57,56,63,59,62
4671,166.777682452,0.121,777.14,57,56,63,59,62
4672,166.794176457,,,57,56,63,59,62
4673,166.760947494,,,57,56,63,59,62
4674,166.770648823,,,57,56,63,59,62
4675,166.760708334,0.13,777.62,57,56,63,59,62
4676,166.627403196,0.079,777.81,57,56,63,59,62
4677,166.432031641,0.173,777.99,57,56,63,59,62
4678,166.348046529,0.109,778.1,57,56,63,59,62
4679,166.332053041,0.103,778.2,57,56,63,59,62
4680,166.32394156,,,57,56,63,59,62
4681,166.321168298,,,57,56,63,59,62
4682,166.360758681,0.143,778.59,57,56,63,59,62
4683,166.334826483,0.101,778.69,57,56,63,59,62
4684,166.332053041,0.12,778.81,57,56,63,59,62
4685,166.316755395,0.132,778.95,57,56,63,59,62
4686,166.323710423,0.12,779.07,57,56,63,59,62
4687,166.32394156,0.07,779.25,57,56,63,59,62
4688,166.321168298,0.17,779.42,57,56,63,59,62
4689,166.357290024,0.142,779.56,57,56,63,59,62
4690,166.347329768,0.112,779.67,57,56,63,59,62
4691,166.332053041,0.108,779.78,57,56,63,59,62
4692,165.860856443,0.121,779.9,57,56,63,59,62
4693,165.854309561,0.121,780.02,57,56,63,59,62
4694,165.849947844,0.112,780.13,57,56,63,59,62
4695,165.849947844,0.142,780.27,57,56,63,59,62
4696,165.846732256,,,57,56,63,59,62
4697,165.876009417,0.091,780.5,57,56,63,59,62
4698,165.854309561,0.13,780.63,57,56,63,59,62
4699,165.844550408,0.111,780.74,57,56,63,59,62
4700,165.844550408,0.149,780.89,57,56,63,59,62
4701,165.834791283,,,57,56,63,59,62
4702,165.827214292,0.112,781.1,57,56,63,59,62
4703,165.827214292,,,57,56,63,59,62
4704,165.844550408,0.129,781.36,57,56,63,59,62
4705,165.846732256,0.101,781.46,57,56,63,59,62
4706,165.846732256,0.132,781.59,57,56,63,59,62
4707,165.844550408,0.101,781.69,57,56,63,59,62
4708,165.843409577,0.141,781.84,57,56,63,59,62
4709,165.63650926,0.142,781.98,57,56,63,59,62
4710,165.505950346,0.109,782.09,57,56,63,59,62
4711,165.365643348,0.1,782.19,57,56,63,59,62
4712,165.410454627,0.12,782.31,56,56,63,59,62
4713,165.395000227,0.113,782.42,56,56,63,59,62
4714,165.385214575,0.131,782.55,56,56,63,59,62
4715,165.36152515,0.089,782.64,56,56,63,59,62
4716,165.385214575,0.151,782.79,56,56,63,59,62
4717,165.39088276,,,56,56,63,59,62
4718,165.375428949,0.092,783.02,56,56,63,59,62
4719,165.38315543,0.1,783.12,56,56,63,59,62
4720,165.36152515,0.161,783.28,56,56,63,59,62
4721,165.385214575,,,55,56,63,59,62
4722,165.385214575,,,55,56,63,59,62
4723,165.398610937,0.152,783.64,55,56,63,59,62
4724,165.37698147,0.12,783.76,55,56,63,59,62
4725,165.324533267,0.123,783.88,55,56,63,59,62
4726,165.121959775,0.129,784.01,55,56,63,59,62
4727,164.950770838,,,55,56,63,59,62
4728,164.972319193,,,55,56,63,59,62
4729,164.974240413,0.132,784.35,55,56,63,59,62
4730,164.962505437,0.12,784.47,55,56,63,59,62
4731,164.956744936,0.121,784.59,53,56,63,59,62
4732,164.968478504,0.111,784.7,53,56,63,59,62
4733,164.964426771,0.132,784.84,53,56,63,59,62
4734,164.987898041,,,53,56,63,59,62
4735,164.96634869,0.131,785.08,53,56,63,59,62
4736,164.970398557,,,53,56,63,59,62
4737,164.960584686,0.138,785.33,53,56,63,59,62
4738,164.962505437,0.113,785.44,53,56,63,59,62
4739,164.970398557,0.109,785.55,53,56,63,59,62
4740,164.95697045,0.103,785.65,53,56,63,59,62
4741,164.745451227,0.149,785.8,53,56,63,59,62
4742,164.582683476,0.101,785.9,53,56,63,59,62
4743,164.536216378,0.132,786.03,53,56,63,59,62
4744,164.508475466,0.11,786.14,53,56,63,59,62
4745,164.516535643,,,53,56,63,59,62
4746,164.536216378,0.141,786.42,53,56,63,59,62
4747,164.506695304,0.09,786.51,53,56,63,59,62
4748,164.536216378,0.15,786.66,53,56,63,59,62
4749,164.516535643,,,53,56,63,59,62
4750,164.506695304,0.124,786.89,53,56,63,59,62
4751,164.516535643,0.118,787.01,53,56,63,59,62
4752,164.536216378,0.123,787.13,53,56,63,59,62
4753,164.506695304,0.102,787.24,53,56,63,59,62
4754,164.520096341,0.127,787.36,53,56,63,59,62
4755,164.54783651,0.111,787.47,53,56,63,59,62
4756,164.506695304,0.142,787.62,53,56,63,59,62
4757,164.536216378,0.081,787.7,52,56,63,59,62
4758,164.536216378,0.141,787.84,52,56,63,59,62
4759,164.516535643,,,52,56,63,59,62
4760,164.131699863,0.131,788.09,52,56,63,59,62
4761,164.052116719,0.122,788.21,52,56,63,59,62
4762,164.060341338,,,52,56,63,59,62
4763,164.07348628,0.121,788.45,52,56,63,59,62
4764,164.088296353,,,52,56,63,59,62
4765,164.034028482,0.141,788.69,52,56,63,59,62
4766,164.057063243,0.121,788.82,52,56,63,59,62
4767,164.035669901,0.12,788.94,52,56,63,59,62
4768,164.052116719,0.112,789.05,52,56,63,59,62
4769,164.081710437,,,52,56,63,59,62
4770,164.061981275,0.133,789.3,52,56,63,59,62
4771,164.07843155,0.09,789.39,52,56,63,59,62
4772,164.052116719,0.132,789.52,52,56,63,59,62
4773,164.020882817,,,52,56,63,59,62
4774,164.053757348,0.123,789.77,52,56,63,59,62
4775,164.063621806,,,52,56,63,59,62
4776,164.089935401,,,52,56,63,59,62
4777,164.071845848,0.102,790.1,52,56,63,59,62
4778,164.057176618,0.141,790.25,52,56,63,59,62
4779,163.675972885,0.132,790.38,52,56,63,59,62
4780,163.695943749,0.099,790.48,52,56,63,59,62
4781,163.705830379,0.142,790.62,52,56,63,59,62
4782,163.717218703,,,52,56,63,59,62
4783,163.714215937,0.111,790.83,52,56,63,59,62
4784,163.674669085,,,52,56,63,59,62
4785,163.686057134,0.119,791.08,52,56,63,59,62
4786,163.714215937,0.114,791.19,52,56,63,59,62
4787,163.692941815,0.119,791.31,52,56,63,59,62
4788,163.694442484,0.14,791.45,52,56,63,59,62
4789,163.697445612,0.132,791.59,52,56,63,59,62
4790,163.674669085,0.092,791.68,52,56,63,59,62
4791,163.705830379,0.13,791.81,52,56,63,59,62
4792,163.674669085,0.101,791.91,52,56,63,59,62
4793,163.71271545,,,52,56,63,59,62
4794,163.558750912,0.132,792.18,52,56,63,59,62
4795,163.324722562,0.111,792.29,52,56,63,59,62
4796,163.323302991,0.113,792.4,52,56,63,59,62
4797,163.324722562,0.14,792.54,52,56,63,59,62
4798,163.323302991,0.08,792.62,52,56,63,59,62
4799,163.314823883,0.15,792.77,52,56,63,59,62
4800,163.324722562,0.132,792.91,52,56,63,59,62
4801,163.324722562,,,52,56,63,59,62
4802,163.324722562,0.131,793.15,52,56,63,59,62
4803,163.323302991,0.109,793.26,52,56,63,59,62
4804,163.344519957,0.143,793.4,52,56,63,59,62
4805,163.323302991,0.1,793.5,52,56,63,59,62
4806,163.324722562,0.122,793.62,52,56,63,59,62
4807,163.323302991,0.1,793.72,52,56,63,59,62
4808,163.364317401,0.14,793.86,52,56,63,59,62
4809,163.371429877,0.109,793.97,52,56,63,59,62
4810,163.284490384,0.152,794.12,52,56,63,59,62
4811,163.284735968,0.08,794.2,52,56,63,59,62
4812,163.294653005,,,52,56,63,59,62
4813,163.284735968,0.083,794.44,52,56,63,59,62
4814,163.294653005,0.152,794.59,52,56,63,59,62
4815,163.305855682,0.099,794.69,52,56,63,59,62
4816,163.305855682,,,52,56,63,59,62
4817,163.284735968,0.122,794.94,52,56,63,59,62
4818,163.307141914,0.14,795.08,52,56,63,59,62
4819,163.318345571,0.111,795.19,52,56,63,59,62
4820,163.284735968,0.102,795.29,52,56,63,59,62
4821,163.27739127,0.122,795.42,52,56,63,59,62
4822,163.284735968,0.128,795.54,52,56,63,59,62
4823,163.295938713,0.113,795.66,52,56,63,59,62
4824,163.307141914,0.11,795.77,52,56,63,59,62
4825,163.305855682,,,52,56,63,59,62
4826,163.284735968,0.112,796.02,52,56,63,59,62
4827,163.243364949,0.14,796.16,52,56,63,59,62
4828,163.264621091,0.1,796.26,52,56,63,59,62
4829,163.26141614,0.112,796.37,52,56,63,59,62
4830,163.301151251,0.131,796.5,52,56,63,59,62
4831,163.26141614,0.129,796.63,52,56,63,59,62
4832,163.292366631,0.102,796.73,52,56,63,59,62
4833,163.282432919,0.122,796.86,52,56,63,59,62
4834,163.262565519,0.12,796.98,52,56,63,59,62
4835,163.262565519,,,52,56,63,59,62
4836,163.252631832,0.09,797.21,52,56,63,59,62
4837,163.26141614,,,52,56,63,59,62
4838,163.251482382,0.12,797.47,52,56,63,59,62
4839,163.26141614,0.11,797.58,52,56,63,59,62
4840,163.26141614,0.123,797.7,52,56,63,59,62
4841,163.26141614,0.13,797.83,52,56,63,59,62
4842,163.293516405,0.083,797.91,52,56,63,59,62
4843,163.292366631,0.169,798.08,52,56,63,59,62
4844,163.282432919,0.101,798.18,52,56,63,59,62
4845,163.303450055,0.143,798.33,52,56,63,59,62
4846,163.282432919,0.1,798.43,52,56,63,59,62
4847,163.136690232,0.132,798.56,52,56,63,59,62
4848,163.118480253,,,51,56,63,59,62
4849,163.125338314,,,51,56,63,59,62
4850,163.127396841,,,51,56,63,59,62
4851,163.129457793,0.13,799.04,51,56,63,59,62
4852,163.138373781,0.12,799.16,51,56,63,59,62
4853,163.144204004,,,51,56,63,59,62
4854,163.146261067,0.141,799.4,51,56,63,59,62
4855,163.136314167,0.099,799.5,51,56,63,59,62
4856,163.126367274,0.14,799.64,52,56,63,59,62
4857,163.127396841,0.058,799.82,52,56,63,59,62
4858,163.147290508,0.185,800.01,52,56,63,59,62
4859,163.143176382,0.118,800.13,52,56,63,59,62
4860,163.125338314,0.122,800.25,52,56,63,59,62
4861,163.115391365,0.102,800.35,52,56,63,59,62
4862,163.136314167,0.129,800.48,52,56,63,59,62
4863,163.106473507,0.133,800.61,52,56,63,59,62
4864,163.127396841,,,52,56,63,59,62
4865,163.137343671,,,52,56,63,59,62
4866,163.098831388,0.132,800.95,51,56,63,59,62
4867,163.136365658,0.131,801.08,52,56,63,59,62
4868,163.084101003,,,52,56,63,59,62
4869,163.075028744,0.176,801.44,52,56,63,59,62
4870,163.068627577,,,52,56,63,59,62
4871,163.055996823,,,52,56,63,59,62
