,distance,dt,T,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4
4510,226.377012757,0.105,669.45,54,57,61,59,63
4511,226.354774856,,,59,57,61,59,63
4512,226.367040951,,,58,57,61,59,63
4513,226.343406012,0.105,669.82,58,57,61,59,63
4514,226.360159916,,,58,57,61,59,63
4515,226.384192668,,,58,57,61,59,63
4516,226.341577997,0.172,670.22,58,57,61,59,63
4517,226.36641151,,,58,57,61,59,63
4518,226.385755278,0.109,670.42,58,57,61,59,63
4519,226.363815962,0.123,670.54,58,57,61,59,63
4520,226.371262083,,,58,57,61,59,63
4521,226.356037669,0.122,670.78,58,57,61,59,63
4522,226.358166144,0.104,670.89,58,57,61,59,63
4523,226.524081133,0.119,671.0,58,57,61,59,63
4524,228.070400581,0.14,671.14,58,57,61,59,63
4525,229.660364758,0.1,671.24,58,57,61,59,63
4526,229.985197237,0.156,671.4,58,57,61,59,63
4527,229.974461213,0.086,671.49,58,57,61,59,63
4528,229.985197237,,,58,57,61,59,63
4529,230.018623787,,,57,57,61,59,63
4530,230.011945207,0.123,671.85,55,57,61,59,63
4531,230.019952258,,,55,57,61,59,63
4532,229.988717108,0.112,672.08,55,57,61,59,63
4533,229.995732169,,,55,57,61,59,63
4534,229.985197237,0.099,672.33,55,57,61,59,63
4535,230.003949292,,,55,57,61,59,63
4536,229.998949322,,,55,57,61,59,63
4537,230.007551452,,,55,57,61,59,63
4538,229.998051527,0.121,672.83,55,57,61,59,63
4539,229.996840522,0.13,672.96,55,57,61,59,63
4540,230.928808175,0.102,673.06,55,57,61,59,63
4541,232.763544074,,,55,57,61,59,63
4542,233.495850451,0.093,673.29,55,57,61,59,63
4543,233.585431791,0.129,673.42,55,57,61,59,63
4544,233.573315672,0.112,673.53,55,57,61,59,63
4545,233.564827626,,,55,57,61,59,63
4546,233.576282026,0.109,673.77,55,57,61,59,63
4547,233.534557462,0.062,673.97,55,57,61,59,63
4548,233.582961735,0.047,674.2,55,57,61,59,63
4549,233.544279527,0.196,674.4,55,57,61,59,63
4550,233.549777146,0.088,674.49,55,57,61,59,63
4551,233.559912883,,,55,57,61,59,63
4552,233.536450271,,,55,57,61,59,63
4553,235.591634966,0.122,674.87,55,57,61,59,63
4554,237.323701853,0.13,675.0,55,57,61,59,63
4555,237.348358633,0.104,675.11,55,57,61,59,63
4556,237.326536276,,,55,57,61,59,63
4557,237.316122073,,,55,57,61,59,63
4558,237.323701853,0.134,675.48,54,57,61,59,63
4559,237.336271086,0.11,675.59,54,57,61,59,63
4560,237.327727133,0.152,675.74,54,57,61,59,63
4561,237.339746492,,,54,57,61,59,63
4562,237.307322527,,,54,57,61,59,63
4563,237.331113268,0.109,676.07,53,57,61,59,63
4564,237.322598766,0.156,676.23,53,57,61,59,63
4565,237.331113268,,,53,57,61,59,63
4566,237.323701853,,,53,57,61,59,63
4567,238.539836541,0.122,676.55,53,57,61,59,63
4568,240.471305037,0.141,676.69,53,57,61,59,63
4569,241.077046825,,,53,57,61,59,63
4570,241.068493147,0.144,676.92,53,57,61,58,63
4571,241.075628984,,,53,57,61,58,63
4572,241.077388579,,,53,57,61,58,63
4573,241.074692751,0.09,677.26,53,57,61,58,63
4574,241.066148748,0.141,677.4,53,57,61,58,63
4575,241.087577984,0.112,677.51,53,57,61,58,63
4576,241.072820287,0.14,677.65,53,57,61,58,63
4577,241.069188859,0.1,677.75,53,57,61,58,63
4578,241.073756519,0.142,677.9,53,57,61,58,63
4579,241.070717004,,,53,57,61,58,63
4580,241.071532672,0.149,678.13,53,57,61,58,63
4581,241.068493147,0.107,678.24,53,57,61,58,63
4582,241.077046825,0.134,678.38,53,57,61,58,63
4583,241.519328659,0.13,678.51,53,57,61,58,63
4584,243.349109331,,,53,57,61,58,63
4585,244.588262378,0.141,678.73,53,57,61,58,63
4586,244.777852807,0.103,678.83,53,57,61,58,63
4587,244.77768346,0.13,678.96,53,57,61,58,63
4588,244.778721853,0.111,679.07,54,57,61,58,63
4589,244.769637631,0.12,679.19,57,57,61,58,63
4590,244.789687048,0.138,679.33,58,57,61,58,63
4591,244.79487262,,,59,57,61,58,63
4592,244.809217249,0.119,679.56,59,57,61,58,63
4593,244.77362058,0.146,679.71,59,57,61,58,63
4594,244.769808173,0.09,679.8,59,57,61,58,63
4595,244.776936064,,,59,57,61,58,63
4596,244.777852807,0.131,680.05,59,57,61,58,63
4597,244.768173299,0.122,680.17,60,57,61,58,63
4598,244.8020426,0.09,680.26,61,57,61,58,63
4599,246.187700802,0.161,680.42,61,57,61,58,63
4600,248.516810242,,,62,57,61,58,63
4601,248.528719165,0.153,680.66,61,57,61,58,63
4602,248.528719165,,,60,57,61,58,63
4603,248.528719165,0.142,680.92,58,57,61,58,63
4604,248.517731257,,,56,57,61,58,63
4605,248.534511714,0.12,681.13,56,57,61,58,63
4606,248.50985768,,,56,57,61,58,63
4607,248.528719165,,,56,57,61,58,63
4608,249.166765707,,,56,57,61,58,63
4609,252.198735009,,,56,57,61,58,63
4610,252.32309681,,,56,57,61,58,63
4611,252.327292731,0.113,681.84,56,57,61,58,63
4612,252.30304146,0.121,681.96,60,57,61,58,63
4613,252.315988669,,,61,57,61,58,63
4614,252.303483141,,,61,57,61,58,63
4615,252.34028099,0.12,682.33,62,57,61,58,63
4616,252.314111476,0.121,682.45,62,57,61,58,63
4617,252.32896289,0.128,682.57,62,57,61,58,63
4618,252.314552987,0.131,682.71,62,57,61,58,63
4619,252.352579161,0.109,682.81,62,57,61,59,63
4620,253.957218334,,,62,57,61,59,63
4621,255.777116531,0.085,683.03,62,57,61,59,63
4622,256.213562241,0.149,683.18,62,57,61,59,63
4623,256.260859526,0.123,683.3,62,57,61,59,63
4624,256.243796608,0.121,683.42,62,57,61,59,63
4625,256.260859526,,,61,57,61,59,63
4626,256.236235267,0.091,683.64,59,57,61,59,63
4627,256.260859526,,,55,57,61,59,63
4628,256.264984087,0.121,683.89,54,57,61,59,63
4629,256.240359428,0.098,683.99,53,57,61,59,63
4630,256.240359428,,,52,57,61,59,63
4631,256.236235267,,,52,57,61,59,63
4632,256.260859526,0.13,684.38,52,57,61,59,63
4633,256.257079114,0.12,684.5,52,57,61,59,63
4634,256.260859526,0.123,684.62,52,57,61,59,63
4635,256.240359428,0.128,684.75,52,57,61,59,63
4636,256.251468727,0.113,684.86,52,57,61,59,63
4637,257.099886054,,,52,57,61,59,63
4638,260.019011668,0.112,685.1,52,57,61,59,63
4639,260.161153357,0.129,685.22,52,57,61,59,63
4640,260.165611081,0.102,685.33,52,57,61,59,63
4641,260.190363482,0.142,685.47,52,57,61,59,63
4642,260.21532281,0.101,685.57,52,57,61,59,63
4643,260.204557495,0.15,685.72,54,57,61,59,63
4644,260.202157362,0.1,685.82,56,57,61,59,63
4645,260.21025465,,,57,57,61,59,63
4646,260.222524229,,,58,57,61,59,63
4647,260.206751642,0.139,686.18,58,57,61,59,63
4648,260.207853386,0.12,686.3,59,57,61,59,63
4649,260.21532281,0.111,686.41,59,57,61,59,63
4650,260.219780655,,,59,57,61,59,63
4651,260.210865538,,,59,57,61,59,63
4652,260.21532281,0.103,686.77,59,57,61,59,63
4653,260.219780655,,,59,57,61,59,63
4654,260.366516905,0.08,686.99,58,57,61,59,63
4655,264.002519922,0.162,687.15,57,57,61,59,63
4656,264.009863757,0.11,687.26,57,57,61,59,63
4657,264.009863757,0.121,687.38,59,57,61,59,63
4658,264.004230648,0.132,687.51,60,57,61,59,63
4659,264.005416679,,,57,57,61,59,63
4660,264.01857622,0.129,687.74,55,57,61,59,63
4661,292.722896824,,,54,57,61,59,63
4662,264.01857622,,,54,57,61,59,63
4663,292.65107872,,,54,57,61,59,63
4664,264.012942834,,,54,57,61,59,63
4665,292.631872967,,,54,57,61,59,63
4666,292.785064211,,,54,57,61,59,63
4667,263.979621314,,,54,57,61,59,63
4668,263.996887285,0.11,688.7,54,57,61,59,63
4669,264.009863757,0.101,688.8,54,57,61,59,63
4670,264.009863757,0.152,688.95,54,57,61,59,63
4671,264.009863757,0.131,689.08,54,57,61,59,63
4672,264.009863757,0.099,689.18,54,58,62,59,63
4673,264.982116295,0.122,689.31,54,58,62,59,63
4674,267.93049333,,,54,57,62,59,63
4675,267.901790074,,,53,57,62,59,63
4676,267.930151698,0.153,689.69,53,57,62,59,63
4677,267.914604352,0.1,689.79,53,57,62,59,63
4678,267.932201538,0.128,689.91,53,57,62,59,63
4679,267.927245169,0.102,690.02,53,57,62,59,63
4680,267.90930523,0.132,690.15,53,57,62,59,63
4681,267.932201538,,,53,57,62,59,63
4682,267.91203841,,,53,57,62,59,63
4683,267.932201538,0.124,690.51,53,57,62,59,63
4684,267.914604352,0.098,690.61,53,57,61,59,63
4685,267.911696751,0.172,690.78,53,57,61,59,63
4686,267.914945936,0.09,690.87,53,57,61,59,63
4687,268.266770108,,,53,57,61,59,63
4688,271.543744448,0.111,691.11,53,57,61,59,63
4689,271.765532833,0.143,691.26,53,57,61,59,63
4690,271.727606437,,,53,57,61,59,63
4691,271.748618315,0.146,691.5,54,57,61,59,63
4692,271.76468254,0.1,691.6,56,57,61,59,63
4693,271.739903209,0.122,691.72,58,57,61,59,63
4694,271.760408045,,,67,57,61,59,63
4695,271.735803817,,,68,57,61,59,63
4696,271.751868358,,,68,57,61,59,63
4697,271.748276699,,,65,57,61,59,63
4698,271.772539453,,,63,57,61,59,63
4699,271.749301556,,,61,57,61,59,63
4700,275.054467697,,,57,57,61,59,63
4701,275.64688092,,,57,57,61,59,63
4702,275.735561633,,,57,57,61,59,63
4703,275.746326556,,,57,57,61,59,63
4704,275.753331983,,,62,57,61,59,63
4705,275.746326556,,,64,57,61,59,63
4706,275.756749691,0.097,693.27,64,57,61,59,63
4707,275.728898378,,,62,57,61,59,63
4708,275.767856403,,,62,57,61,59,63
4709,275.75367374,0.111,693.62,62,57,61,59,63
4710,275.757775065,0.124,693.75,62,57,61,59,63
4711,275.747522616,0.141,693.89,62,57,61,59,63
4712,292.071903647,0.129,694.02,63,57,61,59,63
4713,275.782558085,,,63,57,61,59,63
4714,242.149881439,0.142,694.27,55,58,61,59,62
4715,241.857405845,0.1,694.37,55,58,61,59,62
4716,241.871329103,0.128,694.5,55,58,61,59,62
4717,241.865968059,0.111,694.61,54,58,61,59,62
4718,238.05646837,,,54,58,61,59,62
4719,238.041598436,0.123,694.85,54,58,61,59,62
4720,238.026735106,0.112,694.96,52,58,61,59,62
4721,238.055202138,0.119,695.08,52,58,61,59,62
4722,237.47914476,0.122,695.2,52,58,61,59,62
4723,237.462375009,0.132,695.33,52,58,61,59,62
4724,238.055202138,0.115,695.45,52,58,61,59,62
4725,238.064669292,0.13,695.58,52,58,61,59,62
4726,238.047001622,0.114,695.69,52,58,61,59,62
4727,237.436749051,0.101,695.79,52,58,61,59,62
4728,236.031178671,,,52,58,61,59,62
4729,234.602600642,0.111,696.06,52,58,61,59,62
4730,234.157100779,0.12,696.18,52,58,61,59,62
4731,234.156783186,0.088,696.27,52,58,61,59,62
4732,234.183038773,0.13,696.4,52,58,61,59,62
4733,234.178942358,0.134,696.53,54,58,61,59,62
4734,234.153943082,0.112,696.65,54,58,61,59,62
4735,234.166302862,0.129,696.78,54,58,61,59,62
4736,234.156787751,0.11,696.89,54,58,61,59,62
4737,234.169119247,0.12,697.01,54,58,61,59,62
4738,234.155834958,0.135,697.14,54,58,61,59,62
4739,234.168806232,0.129,697.27,54,58,61,59,62
4740,234.142863756,,,54,58,61,59,62
4741,231.139421071,,,54,58,61,59,62
4742,230.393747495,0.104,697.64,55,58,61,59,62
4743,230.413670797,0.099,697.74,55,58,61,59,62
4744,230.400705244,0.114,697.86,55,58,61,59,62
4745,230.406396979,0.13,697.99,55,58,61,59,62
4746,230.389636681,0.089,698.07,55,58,61,59,62
4747,230.413670797,0.149,698.22,55,58,61,59,62
4748,229.925147605,0.104,698.33,55,58,61,59,62
4749,230.412720927,,,55,58,61,59,62
4750,230.414302564,0.111,698.58,55,58,61,60,62
4751,230.395328412,,,55,58,61,60,62
4752,230.398493207,0.09,698.79,55,58,61,60,62
4753,228.2346505,0.162,698.95,55,58,61,60,62
4754,226.771696126,,,55,58,61,60,62
4755,226.55315787,0.123,699.16,55,58,61,60,62
4756,226.530408716,0.139,699.3,56,58,61,60,62
4757,226.580983776,0.123,699.43,57,58,61,60,62
4758,226.538275018,0.099,699.53,58,58,61,60,62
4759,226.573411311,0.151,699.68,58,58,61,60,62
4760,226.551543495,,,60,58,61,60,62
4761,226.546497947,0.131,699.91,60,58,61,60,62
4762,226.582562299,0.134,700.04,60,58,61,60,62
4763,226.562660659,0.096,700.14,60,58,61,60,62
4764,226.544934909,0.118,700.26,59,58,61,60,62
4765,225.225543298,,,59,58,61,60,62
4766,223.400623072,,,59,58,61,60,62
4767,222.726816567,0.099,700.61,59,58,61,60,62
4768,222.693477922,0.144,700.75,59,58,61,60,62
4769,222.704004104,,,59,58,61,60,62
4770,222.711903267,,,57,58,61,60,62
4771,222.686566701,,,56,58,61,60,62
4772,222.70020423,,,54,58,61,60,62
4773,222.723003581,0.108,701.34,54,58,61,60,62
4774,222.704004104,0.113,701.45,54,58,61,60,62
4775,222.71260613,0.14,701.59,54,59,61,60,62
4776,222.696781739,,,53,59,61,60,62
4777,222.710693019,,,53,59,61,60,62
4778,222.707765311,0.134,701.95,53,59,61,60,62
4779,222.730928802,,,53,59,61,60,62
4780,222.703757097,0.122,702.19,53,59,61,60,62
4781,222.190969009,0.12,702.31,53,59,61,60,62
4782,220.412302572,0.138,702.44,53,59,61,60,62
4783,219.000104167,0.101,702.54,53,59,61,60,62
4784,219.013853765,0.124,702.67,53,59,61,60,62
4785,219.011312103,0.131,702.8,53,59,61,60,62
4786,218.995230473,,,53,59,61,60,62
4787,219.011121544,0.112,703.03,55,59,61,60,62
4788,218.991817986,,,57,59,61,60,62
4789,218.991817986,0.13,703.28,58,59,61,60,62
4790,219.000294,0.111,703.39,58,59,61,60,62
4791,218.987044626,0.132,703.53,59,58,61,60,62
4792,218.992768657,0.092,703.62,59,58,61,60,62
4793,219.008829989,,,59,58,61,60,62
4794,218.99043752,,,59,58,61,60,62
4795,218.948477615,0.127,703.99,57,58,61,60,62
4796,215.628043086,0.098,704.09,58,58,61,60,62
4797,215.17852815,0.139,704.23,58,58,61,60,62
4798,215.103100907,0.121,704.35,58,58,61,60,62
4799,215.09619469,,,59,58,61,59,62
4800,215.120075832,,,58,58,61,59,62
4801,215.10804097,0.102,704.7,56,58,61,59,62
4802,215.109985219,,,53,58,61,59,62
4803,215.102975312,0.154,704.94,53,58,61,59,62
4804,215.122633688,,,53,58,61,59,62
4805,214.422265357,0.12,705.19,53,57,61,59,62
4806,211.555500888,,,53,58,61,59,62
4807,211.46311237,0.151,705.45,53,58,61,59,62
4808,211.105694866,,,53,58,61,59,62
4809,210.591876372,0.131,705.68,53,58,61,59,62
4810,209.833594879,0.086,705.77,53,58,61,59,62
4811,209.128715257,0.163,705.93,53,58,61,59,62
4812,208.274782468,0.112,706.04,53,58,61,59,62
4813,207.594662911,,,53,58,61,59,62
4814,206.923777979,,,53,58,61,59,62
4815,206.047070011,,,53,58,61,59,62
4816,204.884759377,0.133,706.54,53,58,61,59,62
4817,203.622756611,0.11,706.65,53,58,61,59,62
4818,203.365216224,0.1,706.75,53,58,61,59,62
4819,203.378518246,,,53,58,61,59,62
4820,203.35348909,,,53,58,61,59,62
4821,203.371272251,0.112,707.12,53,58,61,59,62
4822,200.368488665,0.134,707.25,53,58,61,59,62
4823,200.073113061,0.101,707.35,53,58,61,59,62
4824,200.010374156,0.121,707.47,53,58,61,59,62
4825,200.034474679,0.142,707.62,53,58,61,59,62
4826,200.018047396,0.098,707.71,55,58,61,59,62
4827,200.034744447,0.123,707.84,55,58,61,59,62
4828,200.031601996,0.128,707.96,55,58,61,59,62
4829,199.9516557,0.123,708.09,55,58,61,59,62
4830,199.872483514,,,55,58,61,59,62
4831,199.899011228,,,55,58,61,59,62
4832,199.868252919,0.15,708.45,55,58,61,59,62
4833,199.876839521,0.099,708.55,55,58,61,59,62
4834,199.892687215,0.144,708.69,56,58,61,59,62
4835,199.192915075,0.109,708.8,56,58,61,59,62
4836,197.542409993,0.131,708.93,56,58,61,59,62
4837,196.490699884,,,56,58,61,59,62
4838,196.452947776,0.112,709.15,56,58,61,59,62
4839,196.438689982,0.142,709.3,56,58,61,59,62
4840,196.462907738,0.099,709.4,56,58,61,59,62
4841,196.466745695,0.111,709.51,56,58,61,59,62
4842,196.456781771,,,57,58,61,59,62
4843,196.477238572,0.149,709.79,59,58,61,59,62
4844,196.032812225,0.101,709.89,59,58,61,59,62
4845,196.138775414,0.123,710.01,60,58,61,59,62
4846,196.173522342,,,60,58,61,59,62
4847,196.83119836,,,60,58,61,59,62
4848,196.807892997,0.091,710.35,60,58,61,59,62
4849,197.155801462,0.141,710.49,60,58,61,59,62
4850,197.149592016,0.103,710.59,60,58,61,59,62
4851,197.327164823,,,60,58,61,59,62
4852,197.278138051,0.131,710.85,60,58,61,59,62
4853,195.844596058,0.13,710.98,60,58,61,59,62
4854,193.945039238,,,58,58,61,59,62
4855,193.93007834,0.12,711.21,56,58,61,59,62
4856,193.955332641,0.12,711.33,56,58,61,59,62
4857,193.909831553,,,56,58,61,59,62
4858,193.9317467,0.102,711.56,56,58,61,59,62
4859,193.910626052,,,56,58,61,59,62
4860,193.932759997,0.114,711.8,56,58,61,59,62
4861,193.91559296,0.129,711.93,56,58,61,59,62
4862,191.229550951,0.129,712.06,56,58,61,59,62
4863,190.473338452,,,56,58,61,59,62
4864,190.343648565,,,56,57,61,59,61
4865,190.354225811,,,56,57,61,59,61
4866,190.379374442,0.129,712.54,56,57,61,59,61
4867,190.379374442,0.123,712.66,56,57,61,59,61
4868,190.359000313,,,56,57,61,59,61
4869,190.37685763,0.119,712.89,56,57,61,59,61
4870,190.376654141,0.121,713.01,56,57,61,59,61
4871,190.388966093,,,56,57,61,59,61
4872,190.374502371,0.131,713.27,56,57,61,59,61
4873,190.365113267,0.099,713.37,56,57,61,59,61
4874,190.366901863,0.114,713.49,56,57,61,59,61
4875,188.593698678,0.108,713.6,56,57,61,59,61
4876,186.814770476,,,56,57,61,59,61
4877,186.794969978,0.092,713.85,56,57,61,59,61
4878,186.774477081,,,56,57,61,59,61
4879,186.805906384,0.106,714.09,55,57,61,59,61
4880,186.793456015,0.133,714.22,55,57,61,59,61
4881,186.795683936,,,55,57,61,59,61
4882,186.785855142,0.144,714.47,55,57,61,59,61
4883,186.809826856,0.1,714.57,55,57,61,59,61
4884,186.808670133,0.12,714.69,55,57,61,59,61
4885,186.771164726,,,55,57,61,59,61
4886,186.817033849,0.132,714.94,55,57,61,59,61
4887,185.699633414,,,55,57,61,59,61
4888,183.841652606,,,55,57,61,59,61
4889,183.015916275,0.129,715.31,55,57,61,59,61
4890,182.946416997,0.111,715.42,55,57,61,59,61
4891,182.924722818,0.142,715.56,55,57,61,59,61
4892,182.961469072,0.12,715.68,55,57,61,59,61
4893,182.925894714,0.119,715.8,54,57,61,59,61
4894,182.960718519,0.102,715.9,54,57,61,59,61
4895,182.935493052,,,54,57,61,59,61
4896,182.960673777,0.107,716.13,54,57,61,59,61
4897,182.974202731,0.133,716.26,53,56,61,59,60
4898,182.960673777,0.121,716.38,53,57,61,59,60
4899,182.972768477,0.124,716.51,53,57,61,59,60
4900,182.948800119,0.109,716.62,53,57,61,59,60
4901,182.981354692,,,53,57,61,59,60
4902,182.969060784,0.099,716.86,53,57,61,59,60
4903,182.690266873,0.143,717.0,53,57,61,59,60
4904,181.020957621,0.098,717.1,53,57,61,59,60
4905,179.340840204,0.126,717.22,53,57,61,59,60
4906,179.345794849,0.119,717.34,53,57,61,59,60
4907,179.331695283,,,53,57,61,59,61
4908,179.298132087,0.1,717.58,53,57,61,59,61
4909,179.301353573,0.122,717.7,54,57,61,59,61
4910,179.311893819,0.119,717.82,55,57,61,59,61
4911,179.300687843,0.104,717.93,55,57,61,59,61
4912,179.340778497,,,56,57,61,59,61
4913,179.340840204,0.13,718.18,56,57,61,59,61
4914,179.334961803,0.119,718.3,56,57,61,63,61
4915,179.328865844,0.136,718.44,56,57,61,66,61
4916,179.330552361,,,56,57,61,64,61
4917,179.334961803,,,56,57,61,63,61
4918,179.341810209,0.132,718.79,56,57,61,61,61
4919,179.291346107,,,56,57,61,61,61
4920,179.316028634,0.121,719.04,56,57,62,61,61
4921,179.340778497,,,56,57,62,61,61
4922,178.143534154,,,56,57,62,61,61
4923,176.409158243,0.099,719.39,56,57,62,61,61
4924,175.79074596,0.112,719.5,56,57,62,61,61
4925,175.709123511,0.13,719.63,56,58,62,61,61
4926,175.726728431,0.123,719.75,56,58,62,61,61
4927,175.694004545,0.103,719.86,56,58,62,61,61
4928,175.687049884,,,56,58,62,60,61
4929,175.737199423,0.095,720.09,56,58,62,60,61
4930,175.694510631,,,56,58,62,60,61
4931,175.694183526,0.12,720.35,56,58,62,60,61
4932,175.74535053,0.112,720.46,56,58,62,60,61
4933,175.6721695,0.119,720.58,56,58,62,60,61
4934,175.694272883,0.142,720.72,56,58,62,60,61
4935,175.321916659,0.09,720.81,56,58,62,60,61
4936,173.532490217,0.13,720.94,56,58,62,60,61
4937,172.171146331,0.121,721.06,56,58,62,60,61
4938,172.185066498,0.108,721.17,56,58,62,60,61
4939,172.184502497,,,56,58,62,60,61
4940,172.165006508,,,55,58,62,60,61
4941,172.196868197,,,54,58,62,60,61
4942,172.176833895,,,53,58,62,60,61
4943,172.161516179,0.121,721.79,52,58,62,60,61
4944,172.184502497,,,52,58,62,60,61
4945,172.184502497,,,52,58,62,60,61
4946,172.177582899,,,52,58,62,60,61
4947,172.182773938,,,52,58,62,60,61
4948,172.168966385,0.111,722.38,52,58,62,60,61
4949,172.165371527,0.119,722.5,52,58,62,60,61
4950,170.824669732,0.133,722.63,52,58,62,60,61
4951,168.542558557,0.139,722.77,52,58,62,60,61
4952,168.471042883,,,52,58,62,60,61
4953,168.467733187,,,53,58,62,60,61
4954,168.491775716,,,53,58,62,60,61
4955,168.471042883,,,52,58,62,60,61
4956,168.471042883,0.101,723.35,52,58,62,60,61
4957,168.483262305,,,52,58,62,60,61
4958,168.461184327,0.101,723.58,52,58,62,60,61
4959,168.477986292,,,52,58,62,60,61
4960,168.471042883,0.122,723.85,52,58,62,60,61
4961,168.497554243,0.115,723.96,52,58,62,60,61
4962,168.488763272,0.108,724.07,53,58,62,60,61
4963,168.471042883,0.125,724.19,53,58,62,60,61
4964,168.4920749,0.109,724.3,53,58,62,60,61
4965,168.467733187,0.122,724.42,53,58,62,60,61
4966,168.467733187,0.14,724.56,53,58,62,60,61
4967,167.847513848,,,53,58,62,60,61
4968,164.866820728,0.134,724.82,53,58,62,60,61
4969,164.791000974,0.089,724.91,53,58,62,60,61
4970,164.800933128,,,52,58,62,60,61
4971,164.789129605,,,52,58,62,60,61
4972,164.777882011,0.123,725.28,52,58,62,60,61
4973,164.795429706,0.121,725.4,52,58,62,60,61
4974,164.791000974,,,52,58,62,60,61
4975,164.795961034,,,52,58,62,60,61
4976,164.796588087,,,51,58,62,60,61
4977,164.791000974,0.121,725.88,51,58,62,60,61
4978,164.792605128,0.121,726.0,51,58,62,60,61
4979,164.792605128,0.112,726.12,52,58,62,60,61
4980,164.782739315,0.129,726.25,52,58,62,60,61
4981,164.799617554,,,52,58,62,60,61
4982,164.730030186,0.112,726.47,51,58,62,60,61
4983,163.396907563,,,51,58,62,60,61
4984,161.666182073,,,52,58,62,60,61
4985,161.280849418,,,52,58,62,60,61
4986,161.180415985,,,52,58,62,60,61
4987,161.182773665,0.107,727.07,51,58,62,60,61
4988,161.220439117,0.133,727.2,51,58,62,60,61
4989,161.185298145,,,51,58,62,60,61
4990,161.200104521,0.12,727.44,51,58,62,60,61
4991,161.198753521,0.124,727.57,51,58,62,60,61
4992,161.198753521,0.119,727.69,52,58,62,60,61
4993,161.195681466,0.11,727.8,52,58,62,60,61
4994,161.202569233,0.143,727.94,52,58,62,60,61
4995,161.188913601,,,52,58,62,60,61
4996,161.187051452,0.122,728.18,52,58,62,60,61
4997,157.806308721,,,52,58,62,60,61
4998,157.647128464,0.11,728.41,52,58,62,60,61
4999,157.657120243,0.133,728.54,52,58,62,60,61
5000,157.650056498,,,53,58,62,60,61
5001,157.666216519,,,54,58,62,60,61
5002,157.657120243,0.112,728.9,54,58,62,60,61
5003,157.639611688,,,54,58,62,60,61
5004,157.651712529,,,54,58,62,60,61
5005,157.654798137,0.12,729.26,54,58,62,60,61
5006,157.673691867,0.103,729.36,54,58,62,60,61
5007,157.65771546,0.141,729.5,54,58,62,60,61
5008,157.66036233,,,54,58,62,60,61
5009,157.647128464,0.124,729.73,54,58,62,60,61
5010,157.657604586,0.13,729.86,54,58,62,60,61
5011,157.585170598,,,54,58,62,60,61
5012,154.289811794,0.132,730.1,54,58,62,60,61
5013,153.931706942,0.11,730.21,54,58,62,60,61
5014,153.93679714,,,54,58,62,60,61
5015,153.95016172,,,53,58,62,60,61
5016,153.905183542,0.11,730.58,52,58,62,60,61
5017,153.931706942,0.133,730.71,52,58,62,60,61
5018,153.92588508,0.117,730.83,52,58,62,60,61
5019,153.930718128,,,52,58,62,60,61
5020,153.931706942,0.132,731.07,52,58,62,60,61
5021,153.931706942,,,52,58,62,60,61
5022,153.918445192,,,52,58,62,60,61
5023,153.939249517,0.101,731.4,52,58,62,60,61
5024,153.905596158,0.121,731.52,52,58,62,60,61
5025,153.95016172,0.11,731.63,52,58,62,60,61
5026,153.14152298,0.152,731.79,52,58,62,60,61
5027,151.310293898,0.123,731.91,52,58,62,60,61
5028,150.302705683,,,51,58,62,60,61
5029,150.318089098,,,50,58,62,60,61
5030,150.315183669,0.141,732.26,50,58,62,60,61
5031,150.351863181,,,51,58,62,60,61
5032,150.303716937,,,51,58,62,60,61
5033,150.334720183,,,51,58,62,60,61
5034,150.288318684,,,51,58,62,60,61
5035,150.306889294,0.102,732.85,51,58,62,60,61
5036,150.312649133,0.139,732.99,51,58,62,60,61
5037,150.289120459,,,51,58,62,60,61
5038,150.301495786,0.102,733.2,51,58,62,60,61
5039,150.301495786,0.121,733.33,51,58,62,60,61
5040,150.324858612,0.121,733.45,51,58,62,60,61
5041,150.306198494,,,50,58,62,60,61
5042,150.321393683,,,50,58,62,60,61
5043,150.328023196,0.101,733.81,50,58,62,60,61
5044,148.561249083,0.14,733.95,50,58,62,60,61
5045,147.018312189,0.13,734.08,50,58,62,60,61
5046,146.689267314,,,50,58,62,60,61
5047,146.675083935,0.111,734.29,50,58,62,60,61
5048,146.680147234,,,53,58,62,60,61
5049,146.688205372,,,53,58,62,60,61
5050,146.699262976,0.101,734.65,53,58,62,60,61
5051,146.693105992,,,53,58,62,60,61
5052,146.66658135,0.1,734.9,53,58,62,60,61
5053,146.683729686,0.112,735.01,53,58,62,60,61
5054,146.679132041,0.131,735.14,53,58,62,60,61
5055,146.677828761,0.13,735.27,53,58,62,60,61
5056,146.695046934,0.103,735.37,53,58,62,60,61
5057,145.62963957,0.13,735.5,53,58,62,60,61
5058,143.851847493,,,53,58,62,60,61
5059,143.195480733,0.14,735.75,53,58,62,60,61
5060,143.075014321,0.12,735.87,53,58,62,60,61
5061,143.103700495,,,53,58,62,60,61
5062,143.100049839,0.124,736.11,53,58,62,60,61
5063,143.107977762,0.098,736.21,52,58,62,60,61
5064,143.091587081,0.121,736.33,52,58,62,60,61
5065,143.081434942,0.147,736.47,52,58,62,60,61
5066,143.124428297,0.095,736.57,51,58,62,60,61
5067,143.112549012,,,51,58,62,60,61
5068,143.101081819,0.103,736.82,50,58,62,60,61
5069,143.089706201,0.151,736.97,50,58,62,60,61
5070,143.105783723,0.121,737.09,50,58,62,60,61
