x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
-161.34,-5.8591,180,1,0.099,1241,1,56,4,61,3,61,2,61,0,52
-161.34,-5.8475,180,1,0.142,1241.2,4,61,3,61,0,53,2,61,1,56
-161.36,-5.8588,180,1,0.113,1241.3,2,61,1,56,4,61,3,61,0,52
-161.35,-5.8606,180,1,0.13,1241.4,-4,3,1,56,4,61,2,61,3,61
-161.33,-5.8677,180,1,0.101,1241.5,4,61,0,52,3,61,2,61,1,56
-161.34,-5.8879,180,1,0.12,1241.6,3,61,0,52,1,56,4,61,0,52
-161.35,-6.7386,-174.29,1,0.12,1241.8,4,61,3,61,0,52,2,61,1,56
-161.27,-8.62,-174.29,1,0.133,1241.9,3,61,2,61,1,56,4,61,2,61
-161.25,-9.339,-174.29,1,0.119,1242,1,56,4,61,3,61,2,61,0,52
-161.26,-9.3657,-174.29,1,0.121,1242.1,4,61,2,61,3,61,0,52,1,56
-161.23,-9.3531,-174.29,1,0.11,1242.2,-4,13,2,61,1,56,4,61,2,61
-161.25,-9.3496,-174.29,1,0.121,1242.4,0,52,1,56,4,61,3,61,2,61
-161.21,-9.3803,-174.29,1,0.112,1242.5,0,52,2,61,1,56,4,61,3,61
-161.26,-9.3309,-174.29,1,0.14,1242.6,4,61,3,61,0,52,2,61,1,56
-161.26,-9.3702,-174.29,1,0.132,1242.7,2,61,0,52,1,56,4,61,0,52
-161.24,-9.3694,-174.29,1,0.121,1242.9,1,56,4,61,3,61,0,52,2,61
-161.26,-9.3567,-174.29,1,0.119,1243,4,61,2,61,3,61,0,52,1,56
-161.22,-9.3954,-174.29,1,0.111,1243.1,-35,-43,1,56,4,61,3,61,2,61
-161.24,-9.3747,-174.29,1,0.131,1243.2,3,61,2,61,1,56,4,61,3,61
-161.23,-9.3621,-174.29,1,0.09,1243.3,4,61,3,61,2,61,1,56,4,61
-161.26,-9.3657,-174.29,1,0.14,1243.5,3,61,0,51,1,56,4,61,2,61
-161.26,-9.3567,-174.29,1,0.112,1243.6,4,61,2,61,3,61,0,50,1,56
-161.23,-9.3666,-174.29,1,0.13,1243.7,4,61,2,61,3,61,0,50,1,56
-161.23,-9.3513,-174.29,1,0.102,1243.8,-38,-30,1,56,4,61,2,61,3,61
-161.24,-9.3372,-174.29,1,0.13,1243.9,4,61,3,61,0,50,2,61,4,61
-161.23,-9.3675,-174.29,1,0.122,1244.1,2,61,4,61,1,56,3,61,2,61
-161.24,-9.3658,-174.29,1,0.129,1244.2,2,61,1,56,4,61,2,61,3,61
-161.24,-9.3793,-174.29,1,0.101,1244.3,0,51,2,61,3,61,0,51,2,61
-161.26,-9.7708,180,1,0.142,1244.4,3,61,2,61,0,51,1,56,4,61
-161.21,-11.643,180,1,0.09,1244.5,-35,-43,0,51,1,56,4,61,0,51
-161.26,-12.943,180,1,0.163,1244.7,2,61,4,61,1,56,0,51,3,61
-161.24,-13.108,180,1,0.111,1244.8,1,56,4,61,3,61,2,61,0,50
-161.25,-13.104,180,1,0.109,1244.9,1,56,3,61,2,61,0,50,1,56
-161.25,-13.095,180,1,0.111,1245,0,50,2,61,1,56,4,61,3,61
-161.31,-13.085,180,1,0.121,1245.1,1,56,4,61,3,61,0,50,2,61
-161.27,-13.108,180,1,0.12,1245.3,-4,3,0,50,1,56,4,61,0,50
-161.25,-13.122,180,1,0.131,1245.4,1,56,3,61,2,61,0,50,1,56
-161.24,-13.072,180,1,0.081,1245.5,3,60,0,51,2,61,4,61,1,56
-161.29,-13.135,180,1,0.162,1245.6,0,51,2,61,4,61,1,56,3,60
-161.26,-13.089,180,1,0.111,1245.7,4,61,0,51,3,60,2,61,1,56
-161.25,-13.076,180,1,0.13,1245.9,0,51,2,61,1,56,4,61,3,60
-161.22,-13.111,180,1,0.122,1246,2,61,1,56,4,61,3,60,0,51
-161.24,-13.11,180,1,0.113,1246.1,3,60,0,51,2,61,1,56,4,61
-161.26,-13.107,180,1,0.129,1246.2,-4,3,1,56,4,61,2,61,0,51
-161.26,-13.093,180,1,0.12,1246.4,6,-80,2,61,3,60,1,56,4,61
-161.27,-13.076,180,1,0.13,1246.5,1,56,4,61,0,51,3,60,2,61
-161.22,-13.112,180,1,0.083,1246.6,1,56,4,61,2,61,0,51,3,60
-161.25,-13.069,180,1,0.148,1246.7,3,60,0,51,2,61,1,56,4,61
-161.26,-13.102,180,1,0.122,1246.8,1,56,4,61,3,60,0,51,2,61
-161.23,-13.112,180,1,0.061,1247,-4,3,3,60,2,61,0,51,1,56
-161.27,-14.358,180,1,0.152,1247.2,2,61,1,56,4,61,3,60,0,51
-161.32,-16.348,180,1,0.13,1247.3,-4,3,3,60,2,61,0,51,1,56
-161.35,-16.963,180,1,0.11,1247.4,1,56,4,61,3,60,2,61,0,51
-161.32,-17.087,180,1,0.103,1247.5,4,61,2,61,0,51,3,60,4,61
-161.36,-17.103,180,1,0.162,1247.7,1,56,4,61,3,60,2,61,0,51
-161.31,-17.092,180,1,0.087,1247.8,3,60,2,61,0,51,1,56,4,61
-161.3,-17.084,180,1,0.121,1247.9,4,61,3,60,0,51,2,61,1,56
-161.33,-17.082,180,1,0.142,1248,1,56,2,61,3,60,1,56,4,61
-161.32,-17.124,180,1,0.11,1248.1,0,51,2,61,1,56,4,61,3,60
-161.36,-17.096,180,1,0.114,1248.3,0,51,2,61,4,61,1,56,3,60
-161.31,-17.106,180,1,0.149,1248.4,2,61,0,51,4,61,1,56,3,60
-161.33,-17.082,180,1,0.1,1248.5,0,51,4,61,1,56,3,60,2,61
-161.36,-17.089,180,1,0.111,1248.6,2,61,0,51,4,61,1,56,3,60
-161.35,-17.069,180,1,0.14,1248.8,2,61,1,56,4,61,3,60,2,61
-161.31,-17.104,180,1,0.111,1248.9,3,60,0,51,2,61,1,56,4,61
-161.32,-17.071,180,1,0.132,1249,4,61,3,60,2,61,0,51,1,56
-161.33,-17.095,180,1,0.092,1249.1,3,60,2,61,0,51,1,56,4,61
-161.36,-17.114,180,1,0.161,1249.3,2,61,0,51,1,56,4,61,3,60
-161.3,-17.084,180,1,0.111,1249.4,1,56,3,60,2,61,0,51,1,56
-161.35,-17.1,180,1,0.131,1249.5,0,51,2,61,4,61,1,56,3,60
-161.35,-17.081,180,1,0.122,1249.6,2,61,3,60,1,56,4,61,0,51
-161.34,-17.09,180,1,0.099,1249.7,1,56,3,60,2,61,0,51,1,56
-161.33,-17.693,180,1,0.131,1249.8,0,51,2,61,1,57,4,61,3,60
-161.35,-19.55,180,1,0.12,1250,0,51,2,61,4,61,1,57,3,60
-161.39,-20.672,180,1,0.101,1250.1,0,51,2,61,1,57,4,61,3,60
-161.35,-20.949,180,1,0.152,1250.2,3,60,2,61,0,51,1,57,4,61
-161.38,-20.952,180,1,0.092,1250.3,1,57,4,61,3,60,2,61,0,51
-161.37,-20.953,180,1,0.128,1250.4,4,61,1,57,3,60,0,51,2,61
-161.39,-20.958,180,1,0.102,1250.5,0,51,2,61,1,57,4,61,3,60
-161.36,-20.966,180,1,0.13,1250.7,0,51,2,61,1,57,4,61,0,51
-161.36,-20.969,180,1,0.102,1250.8,0,51,2,61,1,57,4,61,3,60
-161.36,-20.976,180,1,0.152,1250.9,0,51,4,61,1,57,3,60,0,51
-161.38,-20.945,180,1,0.11,1251,4,61,3,60,0,51,2,61,4,61
-161.36,-20.977,180,1,0.119,1251.2,3,60,2,61,0,51,0,52,4,61
-161.38,-20.945,180,1,0.102,1251.3,3,60,0,52,2,61,1,57,4,61
-161.37,-20.943,180,1,0.161,1251.4,0,52,2,61,4,61,1,57,3,60
-161.36,-20.967,180,1,0.11,1251.5,0,53,2,61,4,61,1,57,0,53
-161.38,-20.933,180,1,0.099,1251.6,3,60,0,53,2,61,1,57,4,61
-161.36,-20.963,180,1,0.093,1251.7,4,61,1,57,3,60,0,53,2,61
-161.36,-20.948,180,1,0.182,1251.9,0,53,1,57,4,61,3,60,2,61
-161.38,-20.968,180,1,0.09,1252,3,60,0,53,2,61,4,61,1,57
-161.36,-20.958,180,1,0.131,1252.1,2,61,4,61,1,57,3,60,0,53
-161.37,-20.956,180,1,0.121,1252.2,4,61,3,60,0,54,2,61,4,61
-161.37,-20.975,180,1,0.123,1252.4,2,61,0,54,4,61,3,60,0,54
-161.36,-20.956,180,1,0.12,1252.5,2,61,0,54,1,57,4,61,0,54
-161.43,-22.418,174.29,1,0.096,1252.6,3,60,0,54,2,61,4,61,1,57
-161.61,-24.383,174.29,1,0.146,1252.7,2,61,4,61,1,57,3,60,0,54
-161.57,-24.926,180,1,0.12,1252.8,3,60,0,54,2,61,4,61,1,57
-161.62,-24.962,174.29,1,0.13,1253,3,60,2,61,0,54,4,61,1,57
-161.62,-24.991,174.29,1,0.101,1253.1,0,54,2,61,1,57,4,61,3,60
-161.62,-24.988,174.29,1,0.11,1253.2,-4,33,4,61,1,57,3,60,2,61
-161.63,-24.965,174.29,1,0.111,1253.3,-4,3,1,57,0,54,2,61,3,60
-161.61,-24.998,174.29,1,0.141,1253.4,4,61,1,57,3,60,2,61,0,54
-161.59,-24.975,174.29,1,0.12,1253.6,3,60,2,61,0,54,1,57,4,61
-161.62,-25.005,174.29,1,0.122,1253.7,3,60,0,54,2,61,4,61,1,57
-161.6,-24.982,174.29,1,0.1,1253.8,-35,-43,0,54,2,61,1,57,4,61
-161.62,-24.975,174.29,1,0.151,1253.9,4,61,1,57,3,60,0,54,2,61
-161.6,-24.975,174.29,1,0.078,1254,2,61,4,61,1,57,3,60,0,54
-161.59,-24.989,174.29,1,0.144,1254.2,0,54,2,61,1,57,4,61,3,60
-161.6,-24.987,174.29,1,0.142,1254.3,0,54,4,61,1,57,3,60,2,61
-161.64,-24.968,174.29,1,0.111,1254.4,0,54,2,61,4,61,1,57,3,60
-161.61,-24.976,174.29,1,0.091,1254.5,2,61,3,60,0,54,4,61,1,57
-161.61,-24.995,174.29,1,0.139,1254.6,-35,-43,1,57,4,61,0,54,2,61
-161.62,-24.981,174.29,1,0.123,1254.8,1,57,4,61,3,60,2,61,0,54
-161.62,-25.005,174.29,1,0.108,1254.9,0,54,1,57,4,61,3,60,0,54
-161.62,-24.981,174.29,1,0.142,1255,2,61,4,61,1,57,0,54,3,60
-161.63,-24.965,174.29,1,0.101,1255.1,3,60,0,54,2,61,1,57,3,60
-161.66,-25.747,180,1,0.134,1255.2,3,60,2,61,4,61,1,57,3,60
-161.84,-27.84,180,1,0.11,1255.4,3,60,0,54,2,61,4,61,1,57
-161.96,-28.926,180,1,0.139,1255.5,0,-78,0,54,1,57,4,61,3,60
-161.96,-29.159,180,1,0.111,1255.6,1,57,3,60,2,61,0,54,4,61
-161.94,-29.17,180,1,0.132,1255.7,3,60,0,54,2,61,1,57,4,61
-161.95,-29.163,180,1,0.1,1255.8,-4,33,4,61,1,57,0,54,3,60
-161.97,-29.16,180,1,0.13,1256,1,57,0,54,3,60,2,61,4,61
-161.98,-29.182,180,1,0.122,1256.1,3,60,0,54,2,61,4,61,3,60
-161.98,-29.171,180,1,0.11,1256.2,1,57,4,61,2,61,3,60,0,54
-161.93,-29.15,180,1,0.132,1256.3,2,61,0,54,1,57,4,61,0,55
-162,-29.187,180,1,0.131,1256.5,0,55,4,61,1,57,3,60,0,56
-161.98,-29.156,180,1,0.112,1256.6,3,60,0,57,1,57,0,57,2,61
-161.97,-29.188,180,1,0.149,1256.7,0,57,2,61,4,61,1,57,-4,3
-161.98,-29.175,180,1,0.12,1256.8,4,61,1,57,0,57,2,61,3,60
-161.97,-29.145,180,1,0.107,1257,1,57,3,60,0,57,4,61,1,57
-162,-29.156,180,1,0.134,1257.1,0,57,1,57,4,61,3,60,0,57
-161.99,-29.145,180,1,0.092,1257.2,3,60,4,61,1,57,3,60,0,57
-161.96,-29.186,180,1,0.103,1257.3,1,57,3,60,0,57,2,61,4,61
-161.98,-29.165,180,1,0.12,1257.4,0,57,2,61,4,61,1,57,3,60
-161.93,-29.149,180,1,0.12,1257.5,3,60,0,57,2,61,4,61,1,57
-161.98,-29.148,180,1,0.143,1257.7,0,57,2,61,4,61,1,57,0,57
-161.98,-29.188,180,1,0.109,1257.8,1,57,3,60,2,61,0,57,4,61
-161.99,-29.244,180,1,0.131,1257.9,-8,6,0,57,4,61,1,57,3,60
-162.1,-30.861,180,1,0.13,1258,2,61,4,61,1,57,3,60,0,57
-162.26,-32.65,174.81,1,0.101,1258.1,4,61,2,61,0,57,3,60,4,61
-162.26,-33.054,180,1,0.12,1258.3,0,57,2,61,4,61,1,57,2,61
-162.27,-33.076,174.29,1,0.122,1258.4,1,57,3,60,2,61,4,61,0,57
-162.25,-33.089,174.29,1,0.129,1258.5,-4,63,2,61,4,61,1,57,3,60
-162.26,-33.068,180,1,0.072,1258.6,4,61,1,57,3,60,2,61,0,57
-162.26,-33.081,180,1,0.171,1258.8,2,61,4,62,1,57,3,60,2,61
-162.25,-33.069,174.29,1,0.101,1258.9,-4,3,0,57,4,62,1,57,3,60
-162.25,-33.099,174.29,1,0.151,1259,-4,3,4,62,1,57,3,60,0,57
-162.26,-33.096,174.29,1,0.091,1259.1,3,60,0,56,2,61,4,62,1,57
-162.26,-33.093,180,1,0.131,1259.2,-35,-43,0,55,2,61,4,62,3,60
-162.24,-33.098,174.29,1,0.101,1259.3,4,62,1,57,3,60,0,53,2,61
-162.25,-33.086,180,1,0.16,1259.5,3,60,0,53,4,62,1,57,3,60
-162.26,-33.076,174.29,1,0.103,1259.6,4,62,1,57,3,60,0,53,2,61
-162.25,-33.086,174.29,1,0.118,1259.7,-7,6,3,60,0,53,2,61,4,62
-162.26,-33.084,180,1,0.11,1259.8,0,53,2,61,1,57,4,62,3,60
-162.24,-33.074,180,1,0.12,1259.9,2,61,4,62,1,57,3,60,0,52
-162.25,-33.099,174.29,1,0.114,1260.1,-35,-43,1,57,-4,13,1,57,3,60
-162.26,-33.096,174.29,1,0.18,1260.2,1,57,0,52,2,61,4,62,3,60
-162.24,-33.096,174.29,1,0.112,1260.3,0,52,2,61,4,62,1,57,0,52
-162.26,-33.101,174.29,1,0.109,1260.5,4,62,1,57,3,60,-7,6,3,60
-162.28,-33.089,180,1,0.143,1260.6,2,61,1,57,3,60,0,52,2,61
-162.37,-34.044,180,1,0.121,1260.7,3,60,0,52,2,61,4,62,1,57
-162.52,-36.078,180,1,0.119,1260.8,1,57,3,60,1,57,2,61,0,52
-162.59,-36.901,174.29,1,0.13,1261,4,62,1,57,3,60,0,52,2,61
-162.57,-37.002,174.29,1,0.102,1261.1,4,62,1,57,3,60,2,61,0,52
-162.59,-37.017,174.29,1,0.099,1261.2,0,52,4,62,1,57,3,60,2,61
-162.57,-37.005,174.29,1,0.091,1261.3,2,61,4,62,1,57,3,60,4,62
-162.57,-37.015,174.29,1,0.172,1261.4,4,62,1,57,3,60,0,52,-4,3
-162.57,-37.002,174.29,1,0.09,1261.5,1,57,4,62,3,60,0,52,2,61
-162.57,-37.015,174.29,1,0.104,1261.6,0,52,2,61,4,62,3,60,2,-78
-162.57,-37.002,174.29,1,0.149,1261.8,2,61,1,57,3,60,0,52,2,61
-162.57,-37.002,174.29,1,0.089,1261.9,-4,-7,0,52,4,62,2,61,1,57
-162.6,-37.004,174.29,1,0.121,1262,3,60,-7,6,2,-77,0,52,4,62
-162.59,-37.017,174.29,1,0.152,1262.1,1,57,3,60,0,52,2,61,3,60
-162.55,-37.012,174.29,1,0.12,1262.3,0,52,2,61,4,62,3,60,0,52
-162.6,-37.022,174.29,1,0.101,1262.4,1,57,3,60,2,61,-4,13,0,52
-162.57,-37.027,174.29,1,0.161,1262.5,0,52,2,61,4,62,1,57,2,61
-162.6,-36.997,174.29,1,0.112,1262.6,3,60,1,57,4,62,3,60,-4,13
-162.6,-37.004,174.29,1,0.09,1262.7,-38,-30,0,52,1,57,4,62,3,60
-162.58,-37.013,174.29,1,0.091,1262.8,1,57,3,60,0,52,2,61,1,57
-162.58,-37.022,174.29,1,0.131,1262.9,-38,-30,2,61,4,62,1,56,3,60
-162.57,-37.011,174.29,1,0.122,1263.1,-4,3,4,62,1,56,3,60,0,52
-162.57,-37.002,174.29,1,0.111,1263.2,3,60,0,52,2,61,1,56,4,62
-162.61,-37.243,180,1,0.128,1263.3,2,61,4,62,1,56,3,60,0,52
-162.78,-39.065,180,1,0.135,1263.4,-4,3,1,56,4,62,3,60,0,52
-162.91,-40.795,174.29,1,0.089,1263.5,0,52,2,61,4,62,1,56,3,60
-162.88,-41.129,180,1,0.153,1263.7,-7,16,1,56,3,60,0,52,2,61
-162.89,-41.118,180,1,0.106,1263.8,-7,-4,2,61,4,62,1,56,3,60
-162.92,-41.124,180,1,0.149,1263.9,2,61,4,62,1,56,3,60,0,52
-162.9,-41.146,180,1,0.095,1264,1,56,3,60,0,52,2,61,1,56
-162.91,-41.092,180,1,0.121,1264.1,0,-388,1,56,4,62,3,60,0,52
-162.89,-41.108,180,1,0.181,1264.3,3,60,2,61,4,62,3,60,0,52
-162.9,-41.073,180,1,0.102,1264.4,3,60,4,62,1,56,3,60,0,52
-162.91,-41.114,180,1,0.098,1264.5,0,51,3,60,0,51,2,61,4,62
-162.87,-41.137,180,1,0.111,1264.6,1,56,0,51,3,60,2,61,1,56
-162.92,-41.122,180,1,0.139,1264.8,3,60,2,61,4,62,1,56,0,51
-162.95,-41.11,180,1,0.105,1264.9,1,56,4,62,0,52,2,61,3,60
-162.92,-41.081,180,1,0.136,1265,-4,53,3,60,0,53,2,61,4,62
-162.89,-41.112,180,1,0.084,1265.1,2,61,1,56,4,62,3,60,0,54
-162.9,-41.101,180,1,0.154,1265.3,4,62,1,56,3,60,0,54,2,61
-162.9,-41.103,180,1,0.091,1265.3,3,60,4,62,1,56,1,56,0,52
-162.91,-41.091,180,1,0.178,1265.5,2,61,4,62,1,56,3,60,0,52
-162.91,-41.108,180,1,0.113,1265.6,2,61,4,62,1,56,0,52,2,61
-162.91,-41.064,180,1,0.109,1265.7,4,62,1,56,3,60,0,52,1,56
-162.89,-41.114,180,1,0.122,1265.9,-4,13,0,52,3,60,2,61,1,56
-162.92,-41.106,180,1,0.089,1266,-7,-4,3,60,2,61,4,62,1,56
-163,-42.287,180,1,0.112,1266.1,4,62,0,52,3,60,2,61,0,52
-163.12,-44.232,180,1,0.17,1266.2,-4,13,3,60,4,62,1,56,0,52
-163.26,-44.988,180,1,0.112,1266.4,-35,-43,3,60,4,62,1,56,3,60
-163.26,-45.039,174.29,1,0.131,1266.5,0,52,2,61,4,62,0,52,2,61
-163.29,-45.029,174.29,1,0.122,1266.6,1,56,0,52,3,60,2,61,4,62
-163.24,-45.045,174.29,1,0.11,1266.7,0,52,1,56,2,61,3,60,4,62
-163.28,-45.048,174.29,1,0.108,1266.8,1,56,0,52,3,60,2,61,4,62
-163.27,-45.033,174.29,1,0.113,1266.9,2,61,1,57,4,62,0,52,4,62
-163.27,-45.042,174.29,1,0.13,1267.1,4,62,1,57,3,60,0,52,3,60
-163.29,-45.037,174.29,1,0.12,1267.2,3,60,2,61,4,62,1,57,0,52
-163.24,-45.046,174.29,1,0.117,1267.3,2,61,1,57,4,62,3,60,0,53
-163.26,-45.039,174.29,1,0.098,1267.4,-4,-7,0,54,2,61,4,62,3,60
-163.29,-45.023,174.29,1,0.139,1267.5,0,55,2,61,4,62,1,57,0,55
-163.25,-45.054,174.29,1,0.101,1267.6,1,57,3,60,0,55,2,61,1,57
-163.26,-45.039,174.29,1,0.143,1267.8,0,55,3,60,2,61,4,62,3,60
-163.27,-45.033,174.29,1,0.131,1267.9,2,61,4,62,1,57,0,55,3,60
-163.27,-45.033,174.29,1,0.107,1268,2,61,4,62,1,57,0,55,3,60
-163.28,-45.055,174.29,1,0.082,1268.1,3,60,4,62,1,57,3,60,0,56
-163.25,-45.045,174.29,1,0.152,1268.3,2,61,4,62,1,57,3,60,0,56
-163.25,-45.033,174.29,1,0.101,1268.4,0,56,2,61,1,57,4,62,0,56
-163.27,-45.033,174.29,1,0.149,1268.5,0,56,2,61,4,62,1,56,3,60
-163.26,-45.027,174.29,1,0.093,1268.6,-8,5,3,60,0,56,2,61,1,56
-163.27,-45.476,180,1,0.131,1268.7,-4,13,1,56,0,56,3,60,2,61
-163.52,-47.366,180,1,0.09,1268.8,0,56,4,62,1,56,3,60,2,61
-163.7,-48.918,174.29,1,0.14,1269,1,56,3,60,0,56,2,61,4,62
-163.73,-49.096,174.29,1,0.122,1269.1,0,56,2,61,4,62,1,56,3,60
-163.71,-49.095,174.29,1,0.119,1269.2,3,60,0,56,2,61,4,62,1,56
-163.73,-49.103,174.29,1,0.094,1269.3,0,56,3,60,4,62,6,-78,-4,53
-163.71,-49.1,174.29,1,0.19,1269.5,4,62,1,56,3,60,0,56,2,61
-163.73,-49.103,174.29,1,0.091,1269.6,1,56,0,56,2,61,0,56,3,60
-163.74,-49.114,174.29,1,0.14,1269.7,0,56,4,62,1,56,3,60,0,56
-163.72,-49.09,174.29,1,0.102,1269.8,3,60,2,61,4,62,1,56,3,60
-163.74,-49.096,174.29,1,0.09,1269.9,4,62,1,56,3,60,0,55,2,61
-163.71,-49.111,174.29,1,0.122,1270,2,61,4,62,1,56,3,60,0,54
-163.71,-49.109,174.29,1,0.14,1270.2,2,61,4,62,1,56,0,54,2,61
-163.74,-49.089,174.29,1,0.099,1270.3,-4,-7,0,54,2,61,4,62,1,56
-163.73,-49.083,174.29,1,0.129,1270.4,0,54,2,61,4,62,1,56,3,60
-163.74,-49.114,174.29,1,0.114,1270.5,6,-388,2,61,4,62,1,56,4,62
-163.72,-49.109,174.29,1,0.179,1270.7,-35,-43,1,56,0,53,3,60,2,61
-163.71,-49.097,174.29,1,0.093,1270.8,4,62,3,60,0,53,2,61,1,56
-163.75,-49.093,174.29,1,0.1,1270.9,2,61,3,60,4,62,1,56,4,62
-163.73,-49.094,174.29,1,0.159,1271,1,56,1,56,3,60,0,53,2,61
-163.73,-49.1,174.29,1,0.094,1271.1,1,56,3,60,0,53,2,61,0,53
-163.71,-49.083,174.29,1,0.14,1271.3,6,-388,1,56,3,60,2,61,0,53
-163.74,-49.107,174.29,1,0.139,1271.4,2,61,2,61,3,60,4,62,1,56
-163.86,-50.506,174.29,1,0.141,1271.6,-4,-7,4,62,1,56,3,60,2,61
-164.1,-52.545,174.29,1,0.131,1271.7,2,61,4,62,1,56,3,60,0,53
-164.21,-53.158,174.29,1,0.092,1271.8,3,60,0,53,2,61,4,62,1,56
-164.17,-53.169,174.29,1,0.103,1271.9,2,61,4,62,1,56,3,60,0,53
-164.17,-53.177,174.29,1,0.112,1272,2,61,4,62,1,56,2,61,3,60
-164.22,-53.2,174.29,1,0.087,1272.1,0,53,2,61,4,62,1,56,0,53
-164.21,-53.165,174.29,1,0.151,1272.2,0,53,2,61,4,62,1,56,3,60
-164.21,-53.177,174.29,1,0.091,1272.3,4,62,3,60,1,56,0,53,2,61
-164.21,-53.181,174.29,1,0.121,1272.4,3,60,2,61,0,53,4,62,-8,5
-164.19,-53.184,174.29,1,0.119,1272.6,2,61,4,62,1,56,3,60,0,53
-164.16,-53.174,174.29,1,0.153,1272.7,3,60,1,56,0,53,2,61,4,62
-164.18,-53.184,174.29,1,0.091,1272.8,3,60,4,62,1,56,3,60,-4,13
-164.21,-53.165,174.29,1,0.166,1273,3,60,0,53,2,61,4,62,0,53
-164.18,-53.17,174.29,1,0.115,1273.1,-7,36,1,56,3,61,0,53,2,61
-164.17,-53.2,174.29,1,0.111,1273.2,4,62,1,56,0,53,3,61,2,61
-164.18,-53.181,174.29,1,0.1,1273.3,-35,-43,3,61,0,53,2,61,4,62
-164.17,-53.164,174.29,1,0.113,1273.4,-8,6,4,62,1,56,0,53,3,61
-164.22,-53.173,174.29,1,0.131,1273.5,2,61,4,62,1,56,3,61,0,53
-164.16,-53.164,174.29,1,0.11,1273.7,3,61,0,53,2,61,4,62,1,56
-164.16,-53.181,174.29,1,0.132,1273.8,3,61,2,61,4,62,1,56,3,61
-164.2,-53.186,174.29,1,0.099,1273.9,3,61,0,53,2,61,4,62,1,56
-164.18,-53.165,174.29,1,0.157,1274,0,53,2,61,4,62,1,56,3,61
-164.27,-53.857,174.29,1,0.093,1274.1,2,61,4,62,1,56,0,53,3,61
-164.57,-55.797,174.29,1,0.113,1274.3,0,53,2,61,4,62,1,56,3,61
-164.67,-57.047,174.81,1,0.161,1274.4,2,61,4,62,1,56,3,61,0,53
-164.7,-57.156,174.81,1,0.09,1274.5,4,62,1,56,3,61,0,53,2,61
-164.68,-57.175,174.81,1,0.114,1274.6,0,53,2,61,4,62,1,56,0,53
-164.68,-57.152,174.81,1,0.138,1274.8,2,61,4,62,1,56,3,61,0,53
-164.68,-57.175,174.29,1,0.103,1274.9,1,56,3,61,0,53,2,61,4,62
-164.68,-57.164,174.81,1,0.119,1275,0,53,2,61,4,62,1,56,3,61
-164.7,-57.142,174.81,1,0.121,1275.1,-4,3,0,53,2,61,0,53,2,61
-164.7,-57.162,174.81,1,0.162,1275.3,2,61,1,56,4,62,3,61,4,62
-164.7,-57.164,174.81,1,0.119,1275.4,3,61,0,52,3,61,0,52,2,61
-164.69,-57.155,174.81,1,0.144,1275.5,0,-388,0,52,3,61,4,62,1,56
-164.68,-57.162,174.81,1,0.117,1275.6,3,61,0,52,2,61,4,62,1,56
-164.68,-57.156,174.81,1,0.103,1275.7,3,61,2,61,4,62,4,62,1,56
-164.69,-57.152,174.81,1,0.13,1275.9,3,61,2,61,1,56,0,52,0,52
-164.68,-57.175,174.29,1,0.122,1276,3,61,2,61,4,62,0,52,2,61
-164.69,-57.185,174.81,1,0.129,1276.1,1,56,3,61,0,52,2,61,4,62
-164.68,-57.162,174.81,1,0.112,1276.2,0,-388,0,52,2,61,4,62,1,56
-164.68,-57.178,174.81,1,0.11,1276.3,3,61,0,52,2,61,4,62,0,52
-164.68,-57.175,174.81,1,0.103,1276.4,1,56,3,61,0,52,2,61,4,62
-164.69,-57.152,174.81,1,0.121,1276.6,4,62,1,56,3,61,2,61,0,53
-164.68,-57.175,174.81,1,0.13,1276.7,-4,53,3,61,0,53,2,61,4,62
-164.69,-57.225,173.66,1,0.089,1276.8,3,61,0,53,2,61,4,62,1,56
-164.86,-58.798,180,1,0.112,1276.9,2,-79,3,61,0,53,2,61,3,61
-165.06,-60.843,174.29,1,0.16,1277.1,-4,23,1,56,2,61,4,62,1,56
-165.13,-61.247,174.29,1,0.09,1277.1,2,61,4,62,1,56,3,61,0,53
-165.15,-61.337,174.29,1,0.122,1277.3,-4,53,4,62,3,61,0,52,2,61
-165.14,-61.337,174.29,1,0.113,1277.4,3,61,0,52,2,61,3,61,1,56
-165.12,-61.314,180,1,0.144,1277.5,3,61,0,52,2,61,4,62,1,56
-165.15,-61.301,174.29,1,0.078,1277.6,3,61,0,52,2,61,4,62,-4,3
-165.14,-61.314,174.29,1,0.169,1277.8,0,52,2,61,4,62,1,56,0,52
-165.17,-61.337,180,1,0.091,1277.9,1,56,0,52,3,61,2,61,3,61
-165.15,-61.303,174.29,1,0.15,1278,3,61,2,61,4,62,0,52,4,62
-165.16,-61.311,180,1,0.138,1278.2,0,52,4,62,0,52,3,61,2,61
-165.13,-61.317,174.29,1,0.135,1278.3,-4,13,4,62,1,56,0,52,3,61
-165.13,-61.334,180,1,0.091,1278.4,0,52,2,61,4,62,1,56,0,52
-165.15,-61.309,174.29,1,0.11,1278.5,4,62,1,56,0,52,3,61,2,61
-165.14,-61.314,174.29,1,0.098,1278.6,1,56,3,61,0,52,2,61,4,62
-165.16,-61.349,180,1,0.113,1278.7,-4,13,2,61,4,62,-4,53,0,52
-165.14,-61.325,174.29,1,0.121,1278.8,4,62,1,56,3,61,0,52,2,61
