x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
181.39,48.276,6.3402,1,0.102,267.54,1,56,4,59,3,59,2,62,3,59
181.39,48.276,6.3402,1,0.143,267.68,3,59,1,56,4,59,2,62,3,59
181.39,48.263,6.3402,1,0.12,267.8,1,56,4,59,2,62,3,59,1,56
181.41,48.272,6.3402,1,0.129,267.93,4,59,2,62,3,59,4,59,1,56
181.4,48.269,6.3402,1,0.093,268.02,2,62,3,59,1,56,4,59,2,62
181.41,48.269,6.3402,1,0.169,268.19,1,56,4,59,2,62,3,59,4,59
181.4,48.293,6.3402,1,0.1,268.29,2,62,3,59,1,56,4,59,2,62
181.41,48.272,6.3402,1,0.143,268.44,2,62,3,59,1,56,4,59,2,62
181.41,48.282,6.3402,1,0.12,268.56,2,62,3,59,1,56,4,59,2,62
181.41,48.272,6.3402,1,0.123,268.68,3,59,4,59,2,62,3,59,1,56
181.39,48.276,6.3402,1,0.141,268.82,3,59,1,56,4,59,2,62,3,59
181.41,48.282,6.3402,1,0.11,268.93,4,59,2,62,3,59,4,59,2,62
181.41,48.282,6.3402,1,0.152,269.08,1,56,4,59,2,62,3,59,1,56
181.4,48.269,6.3402,1,0.1,269.18,3,59,1,56,4,59,2,62,3,59
181.39,48.276,6.3402,1,0.11,269.29,1,56,4,59,2,62,1,56,4,59
181.34,48.954,6.3402,1,0.528,269.82,1,56,4,59,2,62,3,59,4,59
181.19,50.185,5.7106,1,0.639,270.46,2,62,3,59,4,59,1,56,2,62
181.22,50.187,5.7106,1,0.186,270.65,2,62,-4,83,4,59,1,56,2,62
181.2,50.195,5.7106,1,0.53,271.18,3,59,4,59,3,59,1,56,3,59
181.19,50.172,5.7106,1,0.139,271.31,-38,-30,3,59,4,59,3,59,1,56
181.2,50.195,5.7106,1,0.108,271.42,2,62,3,59,3,59,4,59,1,56
181.22,50.171,5.7106,1,0.112,271.53,4,59,3,59,2,62,3,59,4,59
181.21,50.159,5.7106,1,0.11,271.64,1,56,4,59,4,59,1,56,3,59
181.19,50.172,5.7106,1,0.204,271.85,2,62,4,59,3,59,4,59,2,62
181.2,50.173,5.7106,1,0.15,272,4,59,2,62,1,56,3,59,4,59
181.21,50.182,5.7106,1,2.53,274.53,1,56,2,62,3,59,4,59,3,59
180.94,52.003,6.3402,1,0.347,274.88,3,59,2,62,1,56,4,59,3,59
180.87,52.605,11.31,1,0.121,275,1,56,4,59,3,59,2,62,1,56
180.64,53.494,11.31,1,0.098,275.09,2,62,1,56,4,59,3,59,2,62
180.65,53.767,11.31,1,0.112,275.21,3,59,1,56,4,59,2,62,4,59
180.65,53.779,11.31,1,0.168,275.37,4,59,3,59,3,59,1,56,2,62
180.64,53.783,11.31,1,0.106,275.48,3,59,1,56,4,59,2,62,3,59
180.67,53.789,11.31,1,0.111,275.59,-4,83,1,56,2,62,1,56,4,59
180.65,53.781,11.31,1,0.119,275.71,0,-388,1,56,2,62,3,59,1,56
180.64,53.771,11.31,1,0.11,275.82,3,59,1,56,4,59,2,62,3,59
180.64,53.793,11.31,1,0.111,275.93,2,62,3,59,1,56,4,59,2,62
180.66,53.796,11.31,1,0.112,276.04,1,56,4,59,2,62,3,59,1,56
180.66,53.773,11.31,1,0.1,276.14,3,59,4,59,1,56,2,61,1,56
180.65,53.781,11.31,1,0.109,276.25,2,61,3,59,1,56,4,59,3,59
180.66,53.784,11.31,1,0.113,276.37,4,59,2,61,1,56,4,59,3,59
180.64,53.778,11.31,1,0.111,276.48,4,59,3,59,1,56,4,59,2,61
180.66,53.796,11.31,1,0.111,276.59,4,59,1,56,3,59,2,61,4,59
180.64,53.776,11.31,1,0.109,276.7,4,59,3,59,2,61,1,56,3,59
180.66,53.796,11.31,1,0.122,276.82,-38,-30,4,59,2,61,3,59,1,56
180.66,53.772,11.31,1,0.131,276.95,4,59,2,61,3,59,1,56,4,59
180.63,53.788,11.31,1,0.09,277.04,4,59,2,61,3,59,1,56,4,59
180.66,53.784,11.31,1,0.163,277.2,4,59,2,61,3,59,4,59,1,56
180.65,53.791,11.31,1,0.118,277.32,1,56,2,61,3,59,4,59,1,56
180.64,53.858,11.31,1,0.122,277.44,1,56,4,59,3,59,2,61,1,56
180.47,54.786,12.529,1,0.14,277.58,4,59,3,59,4,58,2,61,1,56
180.39,55.548,12.529,1,0.102,277.68,-4,53,3,59,4,58,2,61,3,59
180.39,55.579,12.529,1,0.139,277.82,3,59,1,56,4,58,2,61,3,59
180.39,55.548,11.31,1,0.121,277.94,-38,-30,3,59,2,61,4,58,3,59
180.38,55.574,12.529,1,0.134,278.08,4,58,2,61,1,56,3,59,4,58
180.41,55.566,12.529,1,0.129,278.21,2,61,3,59,1,56,4,58,2,61
180.38,55.554,12.529,1,0.131,278.34,3,59,1,56,4,58,2,61,2,61
180.37,55.583,12.529,1,0.119,278.46,2,61,3,59,1,56,4,58,2,61
180.38,55.542,12.529,1,0.123,278.58,2,61,3,59,4,58,1,56,2,61
180.39,55.598,12.529,1,0.122,278.7,-4,83,1,56,4,58,2,61,3,59
180.39,55.554,11.31,1,0.129,278.83,3,59,1,56,4,58,2,61,4,58
180.41,55.573,12.529,1,0.121,278.95,1,56,4,58,3,59,2,61,3,59
180.37,55.57,12.529,1,0.121,279.07,-4,73,2,61,3,59,1,56,4,58
180.4,55.589,12.529,1,0.102,279.18,3,59,1,56,4,58,2,61,3,59
180.39,55.558,12.529,1,0.14,279.32,-4,53,4,58,2,61,3,59,1,56
180.36,55.561,12.529,1,0.133,279.45,1,56,4,58,2,61,3,59,4,58
180.39,55.563,12.529,1,0.119,279.57,2,61,3,59,1,56,4,58,2,61
180.37,55.568,12.529,1,0.14,279.71,3,59,1,56,4,58,2,61,3,59
180.37,55.566,12.529,1,0.133,279.84,-4,83,1,56,4,58,2,61,3,59
180.38,55.562,12.529,1,0.08,279.92,2,61,3,59,1,56,4,58,2,61
180.41,55.601,12.529,1,0.152,280.07,9,-76,1,56,3,59,4,58,1,56
180.32,55.966,12.529,1,0.149,280.22,3,59,1,56,4,58,2,61,3,59
180.12,57.018,11.31,1,0.102,280.32,1,56,2,61,3,59,1,56,4,58
180.02,57.361,11.31,1,0.14,280.46,4,58,2,61,3,59,4,58,1,56
180.03,57.362,11.31,1,0.12,280.58,1,56,2,61,3,59,1,56,4,58
179.99,57.372,11.31,1,0.122,280.71,1,56,2,61,3,59,1,56,4,58
179.99,57.372,11.31,1,0.122,280.83,2,61,3,59,4,58,1,56,2,61
180.01,57.356,11.31,1,0.132,280.96,3,59,1,56,1,56,4,58,2,61
180.01,57.37,11.31,1,0.159,281.12,1,56,4,58,2,61,3,59,1,56
180.02,57.365,11.31,1,0.099,281.22,3,59,1,56,4,58,2,61,3,59
180,57.379,11.31,1,0.113,281.33,1,56,4,58,2,61,3,59,1,56
180.03,57.372,11.31,1,0.13,281.46,-35,-43,4,58,2,61,3,59,1,56
180.02,57.338,11.31,1,0.121,281.58,1,56,2,61,3,59,4,58,1,56
180.01,57.347,11.31,1,0.13,281.71,1,56,2,61,3,59,1,56,4,58
180.01,57.37,11.31,1,0.122,281.83,2,61,3,59,1,56,4,58,2,61
180.02,57.372,11.31,1,0.133,281.97,4,58,2,61,3,59,1,56,4,58
180.02,57.341,11.31,1,0.109,282.08,4,58,2,61,3,59,1,56,4,58
180.01,57.372,11.31,1,0.121,282.2,2,61,3,59,1,56,4,58,2,61
180.02,57.36,11.31,1,0.133,282.33,3,59,1,56,2,61,3,59,4,58
180,57.379,11.31,1,0.139,282.47,-4,3,4,58,1,56,3,59,2,61
179.99,57.355,11.31,1,0.101,282.57,-4,73,2,61,1,56,4,58,3,59
180.02,57.36,11.31,1,0.109,282.68,3,59,1,56,4,58,2,61,3,59
180.02,57.397,11.31,1,0.143,282.82,3,59,1,56,2,61,4,58,2,61
179.89,58.216,6.3402,1,0.309,283.13,1,56,6,-388,1,56,4,58,2,61
179.72,59.17,12.529,1,0.229,283.36,1,56,2,61,3,59,1,56,4,58
179.71,59.335,11.31,1,0.19,283.55,4,58,-4,3,4,58,1,56,2,61
179.72,59.364,11.31,1,0.163,283.71,2,61,-7,36,1,56,1,56,3,59
179.72,59.351,11.31,1,0.231,283.94,-4,73,2,61,3,59,-38,-30,-35,-43
179.7,59.37,11.31,1,0.252,284.2,4,58,3,59,1,56,4,58,1,56
179.72,59.346,11.31,1,0.52,284.72,4,58,1,56,3,59,2,61,2,61
179.71,59.361,11.31,1,0.099,284.81,2,61,3,59,4,58,1,56,2,61
179.71,59.359,11.31,1,0.182,285,4,58,1,56,2,61,3,59,1,56
179.71,59.361,11.31,1,0.099,285.1,2,61,3,59,1,56,2,61,-4,53
179.74,59.343,11.31,1,0.248,285.34,4,58,1,56,2,61,3,59,4,58
179.69,59.359,11.31,1,0.389,285.73,1,56,1,56,-4,73,2,61,3,59
179.44,60.681,11.31,1,0.246,285.98,4,58,2,61,3,59,1,56,4,58
179.34,61.005,11.31,1,1.082,287.06,4,58,2,61,-4,53,3,59,3,59
179.31,61.051,12.529,1,0.601,287.66,3,59,1,56,2,61,3,59,4,58
179.33,61.019,11.31,1,0.416,288.08,1,56,4,58,2,61,3,59,1,56
179.3,61.017,11.31,1,0.111,288.19,1,56,2,61,1,56,4,58,2,61
179.31,61.008,11.31,1,0.122,288.31,4,58,2,61,3,59,1,56,4,58
179.3,61.015,11.31,1,0.113,288.42,1,56,4,58,2,61,1,56,4,58
179.19,61.644,12.529,1,0.11,288.53,3,59,4,58,4,58,2,61,3,59
179.08,62.672,12.529,1,0.112,288.65,-4,73,3,59,1,56,2,61,3,59
179.1,62.779,5.7106,1,0.08,288.73,1,56,2,61,4,58,1,56,3,59
179.08,62.782,11.31,1,0.091,288.82,1,56,4,58,2,61,1,56,4,58
179.08,62.777,5.7106,1,0.079,288.9,4,58,2,61,3,59,1,56,4,58
179.11,62.784,11.31,1,0.092,288.99,4,58,3,59,2,61,3,59,1,56
179.09,62.798,5.7106,1,0.11,289.1,3,59,1,56,4,58,2,61,1,56
179.06,62.782,11.31,1,0.111,289.21,-4,73,2,61,1,56,3,59,1,56
179.08,62.794,11.31,1,0.131,289.34,4,58,2,61,3,59,4,58,1,56
179.08,62.788,11.31,1,0.133,289.47,4,58,2,61,3,59,1,56,4,58
179.09,62.771,11.31,1,0.117,289.59,4,58,2,61,2,61,1,56,3,59
179.06,62.774,11.31,1,0.113,289.7,1,56,3,59,4,58,2,61,3,59
179.09,62.785,5.7106,1,0.15,289.85,1,56,3,59,4,58,2,61,4,58
179.08,62.784,11.31,1,0.123,289.98,2,61,3,59,1,56,4,58,4,58
179.09,62.771,11.31,1,0.11,290.09,1,56,3,59,4,58,2,61,1,56
179.08,62.794,5.7106,1,0.13,290.22,3,59,4,58,3,59,1,56,4,58
179.08,62.793,5.7106,1,0.132,290.35,1,56,4,58,3,59,1,56,4,58
179.08,62.782,11.31,1,0.119,290.47,4,58,2,61,1,56,4,58,3,59
179.05,62.792,11.31,1,0.136,290.6,4,58,2,61,2,61,3,59,4,58
179.05,62.78,11.31,1,0.111,290.71,4,58,1,56,2,61,2,61,3,59
179.1,62.795,11.31,1,0.119,290.83,4,58,2,61,3,59,2,61,3,59
179,62.919,11.31,1,0.132,290.96,2,61,3,59,4,58,1,56,2,61
178.81,63.92,11.31,1,0.131,291.1,3,59,4,58,2,61,3,59,1,56
178.68,64.463,11.31,1,0.14,291.24,3,59,1,56,4,58,2,61,3,59
178.67,64.452,11.31,1,0.112,291.35,2,61,3,59,1,56,4,58,2,61
178.62,64.481,11.31,1,0.112,291.46,-4,3,3,59,1,56,4,58,2,61
178.65,64.453,11.31,1,0.119,291.58,4,58,2,61,1,56,4,58,2,61
178.66,64.46,11.31,1,0.152,291.73,2,61,3,59,1,56,4,58,2,61
178.67,64.459,11.31,1,0.131,291.86,-4,53,2,61,3,59,1,56,4,58
178.69,64.464,11.31,1,0.111,291.97,2,61,4,58,1,56,3,59,2,61
178.67,64.451,11.31,1,0.13,292.1,6,-76,2,61,3,59,1,56,4,58
178.66,64.464,11.31,1,0.111,292.21,2,61,3,59,1,56,4,58,3,59
178.66,64.458,11.31,1,0.13,292.34,0,-388,1,56,2,61,2,61,1,56
178.69,64.457,11.31,1,0.132,292.48,1,56,2,61,1,56,4,58,3,59
178.7,64.454,11.31,1,0.141,292.62,4,58,2,61,3,59,4,58,1,56
178.68,64.446,11.31,1,0.122,292.74,-8,6,3,59,4,58,2,61,1,56
178.66,64.457,11.31,1,0.13,292.87,2,61,3,59,-4,53,4,58,2,61
178.67,64.461,11.31,1,0.181,293.05,-35,-43,3,59,4,58,1,56,2,61
178.71,64.474,11.31,1,0.1,293.15,3,59,4,58,2,61,3,59,1,56
178.67,64.456,11.31,1,0.101,293.25,3,59,1,56,4,58,2,61,1,56
178.63,64.446,11.31,1,0.11,293.36,3,59,1,56,4,58,2,61,1,56
178.65,64.447,11.31,1,0.123,293.48,1,56,4,58,2,61,3,59,4,58
178.67,64.456,11.31,1,0.129,293.61,2,61,3,59,4,58,1,56,2,61
178.58,64.928,11.31,1,0.101,293.71,4,58,2,61,3,59,1,56,4,58
178.42,65.89,12.529,1,0.152,293.87,1,56,2,61,1,56,3,59,4,58
178.4,66.014,11.31,1,0.121,293.99,2,61,3,59,1,56,4,58,2,61
178.42,66.019,11.31,1,0.13,294.12,2,61,1,56,4,58,3,59,2,61
178.37,66.001,11.31,1,0.121,294.24,2,61,1,56,4,58,3,59,2,61
178.41,65.995,11.31,1,0.121,294.36,4,58,2,61,4,58,3,59,1,56
178.41,65.997,11.31,1,0.111,294.47,4,58,1,56,2,61,1,56,3,59
178.41,65.995,11.31,1,0.15,294.62,2,61,3,59,4,58,1,56,2,61
178.42,66.021,11.31,1,0.1,294.72,1,56,4,58,2,61,3,59,1,56
178.43,66.003,11.31,1,0.143,294.86,4,58,2,61,3,59,4,58,1,56
178.42,66.002,11.31,1,0.13,294.99,1,56,4,58,2,61,3,59,1,56
178.43,66.039,11.31,1,0.111,295.1,1,56,4,58,3,59,2,61,1,56
178.42,66.029,11.31,1,0.111,295.21,4,58,3,59,2,61,3,59,4,58
178.42,66.016,11.31,1,0.132,295.35,1,56,4,58,2,61,1,56,4,58
178.42,66.006,11.31,1,0.121,295.47,-4,53,2,61,3,59,4,58,1,56
178.37,66.016,11.31,1,0.129,295.6,3,59,4,58,1,56,2,61,3,59
178.42,66.016,11.31,1,0.142,295.74,2,61,1,56,4,58,3,59,2,61
178.39,66.013,11.31,1,0.11,295.85,3,59,1,56,4,58,2,61,3,59
178.41,65.995,11.31,1,0.132,295.98,2,61,3,59,1,56,4,58,2,61
178.4,66.014,11.31,1,0.111,296.09,4,58,2,61,3,59,1,56,4,58
178.38,65.996,11.31,1,0.151,296.24,1,56,2,61,3,59,4,58,1,56
178.4,66.058,11.31,1,0.118,296.36,-4,73,2,61,1,56,4,58,3,59
178.19,66.844,11.31,1,0.123,296.48,1,56,4,58,2,61,3,59,1,56
178.03,67.457,11.31,1,0.111,296.59,3,59,2,61,4,58,1,56,3,59
178.01,67.474,11.31,1,0.131,296.73,4,58,2,62,3,60,1,57,4,58
178.01,67.463,11.31,1,0.122,296.85,2,62,3,60,1,57,4,58,2,62
178.04,67.457,11.31,1,0.161,297.01,1,57,4,58,2,62,3,60,1,57
178.04,67.464,11.31,1,0.095,297.1,2,62,4,58,3,60,1,57,2,62
178.04,67.484,11.31,1,0.14,297.24,3,60,4,58,1,57,2,62,3,60
178.06,67.431,11.31,1,0.093,297.34,1,57,3,60,4,58,2,62,3,60
178.01,67.463,11.31,1,0.159,297.5,0,-388,3,60,1,57,4,58,2,62
178.02,67.452,11.31,1,0.12,297.62,4,58,2,62,3,60,4,58,1,57
178.01,67.463,11.31,1,0.135,297.75,2,62,2,62,3,60,1,57,2,62
178.05,67.469,11.31,1,0.158,297.91,1,57,4,58,2,62,3,60,4,58
178.05,67.448,11.31,1,0.1,298.01,4,58,1,57,3,60,1,57,4,58
178.03,67.446,11.31,1,0.16,298.17,-4,63,1,57,3,60,1,57,4,58
178,67.452,11.31,1,0.138,298.31,1,57,4,58,2,62,3,60,4,58
177.99,67.44,11.31,1,0.11,298.42,2,62,3,60,1,57,4,58,2,62
178.03,67.459,11.31,1,0.1,298.52,1,57,4,58,2,62,3,60,4,58
178.04,67.43,11.31,1,0.1,298.62,2,62,3,60,4,58,1,57,2,62
178.04,67.446,11.31,1,0.102,298.72,4,58,1,57,2,62,1,57,3,60
178.02,67.466,11.31,1,0.14,298.86,2,62,3,60,4,58,1,56,2,62
178.03,67.444,11.31,1,0.141,299,4,58,2,62,3,60,1,56,4,58
177.84,68.802,11.31,1,0.079,299.19,3,60,1,56,4,58,2,62,1,56
177.74,69.051,11.31,1,0.184,299.37,2,62,3,60,4,58,1,56,2,62
177.76,69.045,12.529,1,0.108,299.48,3,60,1,56,4,58,2,62,1,56
177.77,69.057,12.529,1,0.185,299.67,-4,-7,1,56,4,58,2,62,3,60
177.76,69.04,6.3402,1,0.097,299.76,1,56,3,60,1,56,-4,-7,1,56
177.77,69.051,12.529,1,0.163,299.93,4,58,2,62,3,60,1,56,4,58
177.74,69.05,6.3402,1,0.113,300.04,2,62,3,60,4,58,1,56,2,62
177.78,69.046,12.529,1,0.101,300.14,1,56,3,60,4,58,2,62,3,60
177.74,69.062,12.529,1,0.132,300.27,2,62,3,60,2,62,-4,-7,4,58
177.74,69.051,12.529,1,0.212,300.48,1,56,3,60,1,56,4,58,2,62
177.75,69.073,12.529,1,0.117,300.6,4,58,1,56,3,60,2,62,3,60
177.75,69.056,12.529,1,0.091,300.69,1,56,2,62,3,60,4,58,1,56
177.74,69.052,12.529,1,0.213,300.91,1,56,4,58,1,56,4,58,3,60
177.74,69.057,12.529,1,0.135,301.04,1,56,2,62,3,60,4,58,1,56
177.77,69.062,12.529,1,0.118,301.16,1,56,3,60,2,62,4,58,1,56
177.74,69.058,12.529,1,0.146,301.3,1,56,4,58,3,60,2,62,3,60
177.77,69.062,12.529,1,0.1,301.4,4,58,2,62,4,58,1,56,3,60
177.75,69.064,6.3402,1,0.102,301.51,1,56,4,58,2,62,3,60,1,56
177.75,69.073,12.529,1,0.11,301.62,4,58,2,62,1,56,4,58,3,60
177.77,69.047,12.529,1,0.089,301.71,4,58,1,56,2,62,2,62,3,60
177.72,69.093,11.31,1,0.102,301.81,3,60,1,56,2,62,3,60,4,58
177.57,69.763,11.31,1,0.089,301.9,2,62,3,60,1,56,4,58,2,62
177.38,70.526,11.31,1,0.103,302,1,56,3,60,4,58,2,61,3,59
177.4,70.541,11.31,1,0.13,302.13,1,-77,1,56,4,58,2,61,3,59
177.41,70.546,11.31,1,0.122,302.25,4,58,2,61,3,59,1,56,4,58
177.41,70.541,11.31,1,0.102,302.35,2,61,1,56,4,58,3,59,2,61
177.37,70.552,11.31,1,0.129,302.48,1,56,3,59,2,61,4,58,3,59
177.37,70.54,11.31,1,0.139,302.62,4,58,2,61,1,56,4,58,3,59
177.35,70.525,11.31,1,0.135,302.76,4,58,2,61,4,58,1,56,3,59
177.4,70.551,11.31,1,0.118,302.87,2,61,3,59,1,56,2,61,4,58
177.38,70.522,11.31,1,0.133,303.01,1,56,2,61,3,59,4,58,1,56
177.37,70.539,11.31,1,0.11,303.12,1,56,2,61,1,56,3,59,2,61
177.36,70.551,11.31,1,0.121,303.24,2,61,3,59,4,58,1,56,2,61
177.36,70.551,11.31,1,0.128,303.37,-4,53,2,61,4,58,3,59,1,56
177.37,70.544,11.31,1,0.118,303.48,2,61,4,58,3,59,1,56,2,61
177.35,70.543,11.31,1,0.135,303.62,-4,73,1,56,2,61,4,58,3,59
177.4,70.54,11.31,1,0.137,303.76,-38,-30,4,58,1,56,2,61,2,61
177.38,70.54,11.31,1,0.105,303.86,3,59,4,58,1,56,2,61,3,59
177.37,70.557,11.31,1,0.13,303.99,4,58,1,56,3,59,2,61,1,56
177.38,70.529,11.31,1,0.119,304.11,1,56,4,58,2,61,4,58,1,56
177.41,70.533,11.31,1,0.13,304.24,3,59,2,61,4,58,3,59,1,56
177.39,70.535,11.31,1,0.132,304.37,3,59,1,56,4,58,2,61,3,59
177.4,70.787,11.31,1,0.142,304.51,3,59,1,56,4,58,2,61,4,58
177.26,71.627,12.529,1,0.121,304.64,1,56,2,61,3,59,4,58,1,56
177.21,71.852,11.31,1,0.099,304.73,2,61,4,58,1,56,3,59,2,61
177.22,71.847,12.529,1,0.13,304.86,-4,3,1,56,4,58,3,59,4,58
177.21,71.873,11.31,1,0.154,305.02,3,59,1,56,4,58,2,61,3,59
177.23,71.857,11.31,1,0.108,305.13,2,61,4,58,3,59,1,56,2,61
177.21,71.865,12.529,1,0.111,305.24,3,59,2,61,3,59,4,58,2,61
177.21,71.839,11.31,1,0.122,305.36,3,59,3,59,1,56,4,58,2,61
177.24,71.862,11.31,1,0.167,305.53,3,59,1,56,4,58,3,59,4,58
177.22,71.86,12.529,1,0.101,305.63,1,56,2,61,4,58,1,56,3,59
177.21,71.849,12.529,1,0.131,305.76,2,61,4,58,3,59,1,56,2,61
177.23,71.852,12.529,1,0.13,305.89,-8,5,1,56,2,61,4,58,3,59
177.24,71.873,12.529,1,0.103,305.99,-4,83,1,56,2,61,4,58,1,56
177.23,71.866,11.31,1,0.121,306.11,3,59,2,60,3,59,1,56,4,58
177.23,71.853,11.31,1,0.129,306.24,3,59,1,56,2,60,3,59,2,60
177.22,71.858,11.31,1,0.149,306.39,3,59,4,58,1,56,2,60,4,58
177.23,71.866,12.529,1,0.126,306.52,2,60,1,56,4,58,2,60,3,59
177.23,71.857,11.31,1,0.14,306.66,4,58,3,59,1,56,2,60,3,59
177.22,71.845,12.529,1,0.103,306.76,1,56,2,60,3,59,0,-388,4,58
177.24,71.848,11.31,1,0.159,306.92,2,60,4,58,2,60,3,59,1,56
177.21,71.854,11.31,1,0.165,307.08,2,60,4,58,3,59,2,60,3,59
177.21,71.865,12.529,1,0.15,307.23,-4,53,4,58,2,60,1,56,4,58
177.06,72.521,11.31,1,0.12,307.35,2,60,4,58,3,59,1,56,4,58
176.88,73.349,11.31,1,0.161,307.51,4,58,3,59,1,56,2,60,-4,73
176.85,73.437,5.7106,1,0.141,307.66,-4,73,1,56,2,60,3,59,1,56
176.87,73.429,5.7106,1,0.102,307.76,3,59,1,56,4,58,2,60,4,58
176.88,73.453,5.7106,1,0.135,307.89,2,60,3,59,4,58,2,60,4,58
176.87,73.422,5.7106,1,0.145,308.04,3,59,4,58,1,56,2,60,3,59
176.9,73.426,5.7106,1,0.194,308.23,3,59,4,58,2,60,1,56,3,59
176.87,73.429,5.7106,1,0.108,308.34,2,60,4,58,1,56,2,60,3,59
176.85,73.425,5.7106,1,0.207,308.55,3,59,1,56,2,60,1,56,3,59
176.87,73.419,5.7106,1,0.308,308.85,2,60,4,58,3,59,1,56,2,60
176.86,73.42,5.7106,1,0.112,308.97,2,60,4,58,2,60,4,58,3,59
176.87,73.411,5.7106,1,0.198,309.16,-7,6,4,58,2,60,4,58,3,59
176.87,73.414,5.7106,1,0.121,309.29,2,60,4,58,1,56,3,59,2,60
176.85,73.423,5.7106,1,0.103,309.39,2,60,4,58,1,56,4,58,3,59
176.87,73.429,5.7106,1,0.232,309.62,4,58,3,59,1,56,2,60,3,59
176.85,73.412,5.7106,1,5.396,315.02,1,56,4,58,2,60,1,56,4,58
176.19,76.576,11.31,1,2.861,317.88,3,59,2,60,4,58,3,59,2,60
175.96,77.916,6.3402,1,1.733,319.61,3,59,1,56,4,58,1,56,2,60
175.6,79.564,11.31,1,0.776,320.39,4,58,2,60,4,58,3,59,2,60
175.57,79.584,11.31,1,0.377,320.76,2,60,3,59,1,56,4,58,3,59
175.62,79.594,11.31,1,0.108,320.87,-4,73,-4,-7,3,59,1,56,4,58
175.5,80.284,11.31,1,0.183,321.05,2,60,3,59,4,58,3,59,1,56
175.34,81.03,6.3402,1,0.122,321.18,1,56,2,60,-4,73,3,59,4,58
175.34,81.05,6.3402,1,0.141,321.32,1,56,3,59,1,56,4,58,2,60
175.35,81.061,12.529,1,0.178,321.5,2,60,1,56,2,60,4,58,1,56
175.33,81.04,6.3402,1,0.269,321.76,4,58,3,59,2,60,4,58,1,56
175.32,81.036,12.529,1,0.237,322,4,58,1,56,3,59,3,59,1,56
175.34,81.047,6.3402,1,0.388,322.39,4,58,2,60,4,58,1,56,2,60
175.35,81.047,6.3402,1,0.615,323,3,59,2,60,3,59,1,56,4,58
175.32,81.046,6.3402,1,0.212,323.22,3,59,4,58,2,60,2,60,3,59
175.35,81.06,12.529,1,0.11,323.33,-4,-7,4,58,3,59,1,56,2,60
175.35,81.049,6.3402,2,0.099,323.43,2,60,1,56,3,59,1,56,2,60
175.32,81.342,12.529,2,0.151,323.58,4,58,1,56,2,60,2,60,1,56
175.09,82.225,11.31,1,0.118,323.69,4,58,2,60,4,58,1,56,3,59
175.01,82.554,11.31,1,0.101,323.8,4,58,1,56,2,60,3,59,1,56
175.01,82.554,11.31,1,0.11,323.91,-4,-7,3,59,4,58,1,56,2,60
175.01,82.569,11.31,1,0.101,324.01,1,56,2,60,3,59,4,58,1,56
175.04,82.517,11.31,1,0.11,324.12,4,58,1,56,3,59,2,60,3,59
175.03,82.574,11.31,2,0.102,324.22,2,60,4,58,1,56,3,59,1,56
175.03,82.55,11.31,1,0.11,324.33,3,59,2,60,3,59,4,58,1,56
174.99,82.575,11.31,1,0.112,324.44,1,56,4,58,3,59,4,58,3,59
175.04,82.546,11.31,1,0.101,324.54,4,58,1,56,3,59,2,60,1,56
175.01,82.565,11.31,1,0.12,324.66,3,59,1,56,2,60,4,58,3,59
175.02,82.544,11.31,1,0.129,324.79,2,60,1,56,3,59,4,58,-38,-30
175.04,82.571,11.31,1,0.179,324.97,1,56,3,59,2,60,3,59,4,58
175.03,82.542,11.31,1,0.116,325.09,3,59,4,58,1,56,2,60,3,59
175.02,82.599,11.31,1,0.109,325.19,2,60,4,58,3,59,1,56,2,60
174.98,82.532,11.31,1,0.111,325.31,3,59,2,60,3,59,1,56,4,58
175.02,82.535,11.31,1,0.11,325.42,4,58,1,56,2,60,1,56,3,59
175.04,82.531,11.31,1,0.113,325.53,3,59,0,-77,1,56,4,58,2,60
175.01,82.543,11.31,1,0.139,325.67,2,60,4,58,1,56,3,59,2,60
175.03,82.574,11.31,1,0.121,325.79,2,60,4,58,3,59,1,56,2,60
175.03,82.561,11.31,2,0.165,325.95,4,58,3,59,2,60,3,59,1,56
175,82.561,11.31,1,0.1,326.05,0,-388,2,60,4,58,3,59,1,56
174.88,83.1,12.529,1,0.132,326.19,2,60,3,59,1,56,4,58,2,60
174.79,83.968,11.31,1,0.102,326.29,3,59,4,58,2,60,3,59,2,60
174.77,83.976,11.31,1,0.13,326.42,2,60,2,60,4,58,2,60,1,56
174.76,83.973,11.31,1,0.133,326.55,2,60,1,56,3,59,1,56,3,59
174.76,83.999,11.31,1,0.109,326.66,1,56,3,59,4,58,3,59,1,56
174.76,83.985,11.31,1,0.131,326.79,3,59,1,56,2,60,1,56,2,60
174.78,83.979,11.31,1,0.129,326.92,3,59,2,60,4,58,3,59,2,60
174.76,83.975,11.31,1,0.281,327.2,2,60,1,56,3,59,2,60,3,59
174.78,83.979,11.31,1,0.398,327.6,4,58,1,56,2,60,3,59,2,60
174.76,83.979,11.31,1,0.123,327.72,4,58,2,60,1,56,3,59,4,58
174.76,83.975,12.529,1,0.176,327.9,8,-78,4,58,3,59,2,60,1,56
174.77,83.987,11.31,1,0.117,328.01,2,60,3,58,4,58,1,55,2,60
174.76,83.989,11.31,1,0.154,328.17,2,60,4,58,2,60,1,55,4,58
174.75,83.98,11.31,1,0.163,328.33,3,58,4,58,1,55,3,58,2,60
