x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
-19.13,95.088,180,1,0.139,2264.5,0,37,2,62,3,59,1,58,0,37
-19.128,94.361,180,1,0.103,2264.6,3,59,0,37,4,62,2,62,1,58
-19.144,95.084,180,1,0.13,2264.8,0,37,4,62,2,62,3,59,1,58
-19.119,95.079,180,1,0.112,2264.9,4,62,2,62,1,58,3,59,0,37
-19.13,95.088,180,1,0.111,2265,-38,-30,0,37,4,62,2,62,1,58
-19.086,94.372,180,1,0.13,2265.1,2,62,1,58,3,59,0,37,4,62
-19.112,92.962,173.66,2,0.133,2265.3,2,62,0,37,4,62,2,62,1,58
-19.13,92.391,173.66,2,0.117,2265.4,0,37,4,62,2,62,3,59,1,58
-19.14,92.363,173.66,1,0.113,2265.5,4,62,2,62,1,58,3,59,0,37
-19.131,92.362,173.66,1,0.114,2265.6,1,58,3,59,0,37,4,62,2,62
-19.132,92.337,173.66,2,0.119,2265.7,-4,13,1,58,3,59,2,62,0,37
-19.13,92.376,180,1,0.129,2265.9,2,62,1,58,3,59,0,37,4,62
-19.138,92.349,173.66,2,0.11,2266,0,37,4,62,2,62,1,58,3,59
-19.126,92.391,173.66,2,0.131,2266.1,4,62,2,62,3,59,1,58,0,37
-19.142,92.363,173.66,1,0.113,2266.2,4,62,2,62,1,58,3,59,0,37
-19.129,92.377,173.66,1,0.098,2266.3,3,59,0,37,4,62,2,62,1,58
-19.133,92.362,173.66,1,0.132,2266.4,3,59,1,58,0,37,4,62,2,62
-19.166,91.663,173.66,1,0.143,2266.6,1,58,3,59,0,37,4,62,2,62
-19.132,92.339,173.66,1,0.101,2266.7,3,59,1,58,0,37,4,62,2,62
-19.136,92.375,173.66,1,0.15,2266.8,3,59,0,38,4,62,2,62,3,59
-19.129,92.363,173.66,2,0.109,2266.9,-35,-43,0,38,4,62,2,62,1,58
-19.129,92.363,173.66,2,0.103,2267,4,62,2,62,1,58,3,59,0,38
-19.164,91.667,173.66,1,0.12,2267.2,0,38,4,62,2,62,1,58,3,59
-19.135,92.351,173.66,2,0.141,2267.3,0,38,4,62,2,62,3,59,1,58
-19.132,92.375,173.66,1,0.102,2267.4,3,59,0,38,2,62,1,58,4,62
-19.133,92.362,173.66,2,0.14,2267.5,3,59,1,58,0,38,4,62,2,62
-19.135,92.389,173.66,1,0.091,2267.6,1,58,3,59,0,38,4,62,2,62
-19.132,92.162,173.66,2,0.151,2267.8,6,-388,3,59,0,38,4,62,2,62
-19.205,90.92,173.66,2,0.101,2267.9,-4,13,2,62,1,58,3,59,0,38
-19.314,89.833,173.66,2,0.131,2268,0,37,4,62,2,62,1,58,3,59
-19.273,89.667,173.66,1,0.091,2268.1,1,58,3,59,0,37,4,62,2,62
-19.257,89.692,173.66,1,0.131,2268.2,0,37,4,62,2,62,1,58,3,59
-19.249,89.678,173.66,1,0.121,2268.4,2,62,1,58,3,59,0,37,4,62
-19.277,89.69,173.66,1,0.12,2268.5,1,58,3,59,0,37,4,62,2,62
-19.257,89.679,173.66,1,0.113,2268.6,1,58,0,37,4,62,2,62,1,58
-19.281,89.668,173.66,1,0.162,2268.8,8,-77,0,37,4,62,2,62,1,58
-19.273,89.696,173.66,1,0.099,2268.9,0,37,4,62,2,62,1,58,3,59
-19.269,89.672,173.66,1,0.11,2269,2,62,1,58,3,59,0,37,4,62
-19.27,89.674,173.66,1,0.12,2269.1,1,58,3,59,0,37,4,62,2,62
-19.272,89.688,173.66,1,0.163,2269.2,1,58,3,59,0,37,4,62,2,62
-19.321,89.025,173.66,1,0.099,2269.3,1,58,3,59,0,37,4,62,2,62
-19.269,89.672,173.66,2,0.101,2269.4,2,62,3,59,1,58,0,37,4,62
-19.259,89.693,173.66,1,0.14,2269.6,8,-77,0,37,4,62,2,62,1,58
-19.273,89.696,173.66,1,0.123,2269.7,1,58,3,59,0,37,4,62,2,62
-19.274,89.673,173.66,1,0.139,2269.9,4,62,1,58,2,62,3,59,0,37
-19.324,89.01,173.66,1,0.082,2269.9,3,59,0,37,4,62,2,62,3,59
-19.269,89.672,173.66,1,0.13,2270.1,4,62,2,62,1,58,3,59,0,37
-19.286,89.664,173.66,1,0.121,2270.2,1,58,3,59,0,37,4,62,2,62
-19.258,89.653,173.66,2,0.121,2270.3,0,37,4,62,2,62,1,58,3,59
-19.265,89.658,173.66,2,0.121,2270.4,2,62,3,59,1,58,0,37,4,62
-19.329,88.789,173.66,2,0.122,2270.5,3,59,0,37,4,62,2,62,1,58
-19.36,87.372,168.69,1,0.119,2270.7,2,62,1,57,3,59,0,37,4,62
-19.378,86.93,173.66,3,0.13,2270.8,3,59,1,57,0,37,4,62,2,62
-19.383,86.936,173.66,2,0.111,2270.9,0,37,4,62,2,62,3,59,1,57
-19.374,86.936,173.66,2,0.122,2271,2,62,3,59,1,57,0,37,4,62
-19.383,86.936,173.66,2,0.12,2271.1,3,59,0,37,4,62,2,62,3,59
-19.396,86.939,173.66,2,0.122,2271.3,-4,63,0,37,4,62,2,62,3,59
-19.371,86.942,173.66,2,0.098,2271.4,2,62,1,57,3,59,0,37,4,62
-19.377,86.957,173.66,2,0.132,2271.5,2,62,0,37,4,62,2,62,3,59
-19.371,86.942,173.66,2,0.123,2271.6,-8,6,2,62,1,57,3,59,0,37
-19.384,86.945,173.66,2,0.119,2271.7,3,59,0,37,2,62,1,57,3,59
-19.384,86.945,173.66,2,0.141,2271.9,0,37,4,62,2,62,1,57,0,37
-19.377,86.957,173.66,3,0.101,2272,2,62,1,57,3,59,0,37,4,62
-19.377,86.957,173.66,2,0.123,2272.1,0,37,4,62,2,62,3,59,1,57
-19.377,86.957,173.66,2,0.13,2272.2,4,62,2,62,1,57,3,59,0,38
-19.371,86.942,173.66,2,0.108,2272.3,1,57,3,59,0,38,2,62,4,62
-19.371,86.942,173.66,3,0.121,2272.5,1,57,0,38,4,62,2,62,1,57
-19.384,86.945,173.66,2,0.113,2272.6,4,62,1,57,3,59,2,62,4,62
-19.384,86.945,173.66,2,0.119,2272.7,-4,83,0,38,4,62,2,62,1,57
-19.371,86.942,173.66,2,0.13,2272.8,0,38,4,62,2,62,1,57,3,59
-19.396,86.939,173.66,2,0.112,2272.9,3,59,0,38,4,62,2,62,3,59
-19.377,86.957,173.66,3,0.142,2273.1,3,59,0,38,4,62,1,57,2,62
-19.39,86.594,174.29,1,0.101,2273.2,-4,63,3,59,0,38,4,62,2,62
-19.489,85.215,174.29,1,0.146,2273.3,1,57,3,59,0,38,2,62,4,62
-19.542,84.301,167.47,2,0.095,2273.4,0,38,4,62,2,62,1,57,3,59
-19.594,84.207,168.69,2,0.12,2273.5,1,57,3,59,0,38,4,62,1,57
-19.6,84.182,168.69,2,0.132,2273.7,0,38,4,62,2,62,1,57,3,59
-19.584,84.194,168.69,1,0.12,2273.8,4,62,2,62,1,57,3,59,0,38
-19.587,84.188,168.69,2,0.111,2273.9,1,57,3,59,0,38,4,62,2,62
-19.563,84.186,168.69,2,0.122,2274,3,59,4,62,2,62,3,59,1,57
-19.591,84.184,168.69,2,0.119,2274.1,3,59,0,38,4,62,2,62,3,59
-19.554,84.2,168.69,2,0.14,2274.3,4,62,3,59,0,38,4,62,2,62
-19.598,84.176,168.69,1,0.093,2274.4,4,62,2,62,1,57,3,59,0,38
-19.651,83.678,168.69,1,0.131,2274.5,3,59,0,38,4,62,2,62,1,57
-19.582,84.201,168.69,1,0.129,2274.6,4,62,2,62,1,57,3,59,0,38
-19.591,84.164,168.69,1,0.123,2274.8,2,62,1,57,3,59,0,38,4,62
-19.655,83.683,168.69,1,0.109,2274.9,3,59,0,38,4,62,2,62,1,57
-19.577,84.189,168.69,2,0.122,2275,4,62,2,62,1,57,3,59,0,38
-19.58,84.196,168.69,1,0.123,2275.1,0,38,4,62,2,62,1,57,0,38
-19.597,84.178,168.69,1,0.138,2275.3,-4,13,3,59,3,59,1,57,3,59
-19.594,84.195,168.69,1,0.101,2275.4,-4,13,3,59,1,57,0,38,4,62
-19.586,84.192,168.69,1,0.121,2275.5,3,59,1,57,0,38,4,62,2,62
-19.596,84.18,168.69,1,0.112,2275.6,4,62,2,62,1,57,3,59,0,38
-19.573,84.186,168.69,1,0.131,2275.7,4,62,2,62,1,57,3,59,0,38
-19.595,84.169,168.69,2,0.101,2275.8,1,57,3,59,0,38,2,62,3,59
-19.679,83.169,173.66,3,0.122,2275.9,1,57,2,62,3,59,0,38,4,62
-19.821,81.842,167.47,2,0.139,2276.1,3,59,0,38,4,62,2,62,1,57
-19.866,81.549,167.47,1,0.122,2276.2,3,59,0,38,4,62,2,62,1,57
-19.85,81.544,167.47,1,0.1,2276.3,0,-388,2,62,1,57,3,59,0,38
-19.859,81.531,167.47,1,0.12,2276.4,-4,73,4,62,2,62,1,57,3,59
-19.856,81.532,167.47,1,0.141,2276.6,3,59,0,38,4,62,2,62,1,57
-19.892,81.462,167.47,1,0.093,2276.7,3,59,0,38,4,62,2,62,1,57
-19.9,81.478,167.47,1,0.15,2276.8,3,59,0,38,4,62,2,62,3,59
-19.85,81.546,167.47,1,0.098,2276.9,1,57,2,62,3,59,0,38,4,62
-19.864,81.51,167.47,1,0.131,2277,3,59,1,57,0,38,4,62,2,62
-19.855,81.517,167.47,1,0.111,2277.2,2,62,1,57,3,59,0,38,4,62
-19.85,81.544,167.47,1,0.143,2277.3,2,62,1,57,3,59,0,38,4,62
-19.866,81.532,167.47,1,0.1,2277.4,4,62,2,62,1,57,3,59,0,38
-19.84,81.536,167.47,1,0.14,2277.5,2,62,1,57,3,59,0,39,4,62
-19.85,81.544,167.47,1,0.114,2277.6,3,59,0,39,4,62,2,62,1,57
-19.85,81.544,167.47,1,0.118,2277.8,2,62,1,57,3,59,0,39,4,62
-19.864,81.546,167.47,1,0.131,2277.9,4,62,2,62,1,57,3,59,0,39
-19.888,81.463,167.47,1,0.091,2278,4,62,2,62,3,59,1,57,0,39
-19.919,81.038,167.47,1,0.103,2278.1,-7,-4,4,62,2,62,3,59,1,57
-19.842,81.532,167.47,1,0.139,2278.2,4,62,2,62,3,59,0,39,1,57
-19.898,81.478,167.47,1,0.11,2278.3,2,62,3,59,1,57,0,39,4,62
-19.836,81.545,167.47,1,0.163,2278.5,4,62,2,62,1,57,3,59,0,39
-19.954,81.096,167.47,1,0.092,2278.6,0,39,4,62,2,62,1,57,3,59
-20.147,79.747,168.69,1,0.14,2278.7,-4,83,4,62,2,62,3,59,1,57
-20.287,78.944,167.47,1,0.101,2278.8,0,40,4,62,2,62,3,59,1,57
-20.249,78.863,167.47,1,0.1,2278.9,-4,63,0,41,4,62,2,62,1,57
-20.267,78.842,167.47,1,0.14,2279.1,0,41,4,62,2,62,1,57,3,59
-20.258,78.875,167.47,1,0.112,2279.2,2,62,1,57,3,59,0,41,4,62
-20.286,78.84,167.47,1,0.12,2279.3,0,41,4,62,2,62,1,56,3,59
-20.238,78.827,167.47,1,0.131,2279.4,2,62,1,56,3,59,0,41,4,62
-20.251,78.832,173.66,1,0.121,2279.6,3,59,0,41,4,62,2,62,3,59
-20.265,78.852,167.47,1,0.122,2279.7,3,59,0,41,4,62,2,62,3,59
-20.275,78.869,167.47,1,0.1,2279.8,2,62,1,56,3,59,0,41,4,62
-20.27,78.843,167.47,1,0.131,2279.9,0,41,1,56,3,59,0,41,2,62
-20.267,78.842,167.47,1,0.149,2280.1,-4,13,3,59,1,56,0,41,4,62
-20.27,78.843,167.47,1,0.101,2280.2,4,62,2,62,1,56,0,41,3,59
-20.256,78.85,167.47,1,0.142,2280.3,4,62,2,62,3,59,1,56,0,40
-20.264,78.856,167.47,1,0.102,2280.4,1,56,0,40,4,62,2,62,3,59
-20.264,78.856,167.47,1,0.131,2280.5,4,62,0,40,1,56,4,62,2,62
-20.269,78.857,167.47,1,0.09,2280.6,0,40,4,62,2,62,3,59,1,56
-20.27,78.841,167.47,1,0.122,2280.7,3,59,1,56,0,40,4,62,2,62
-20.265,78.842,167.47,1,0.13,2280.9,0,40,4,62,2,62,1,56,3,59
-20.266,78.856,167.47,1,0.123,2281,3,59,0,40,4,62,2,63,1,56
-20.268,78.854,167.47,1,0.14,2281.1,4,62,2,63,1,56,3,59,0,40
-20.274,78.775,167.47,1,0.121,2281.3,2,63,1,56,3,59,0,40,4,62
-20.417,77.72,161.57,1,0.107,2281.4,0,40,4,62,3,59,1,56,2,63
-20.611,76.364,161.57,1,0.134,2281.5,-35,-43,4,62,2,63,3,59,0,40
-20.669,76.1,168.69,1,0.11,2281.6,1,56,2,63,0,40,4,62,2,63
-20.674,76.056,168.69,1,0.122,2281.7,0,40,4,62,2,63,1,56,3,59
-20.677,76.046,168.69,1,0.119,2281.9,2,63,3,59,1,56,0,40,4,62
-20.675,76.056,168.69,1,0.121,2282,3,59,0,40,4,62,2,63,1,56
-20.71,76.071,168.69,1,0.119,2282.1,0,40,4,62,2,63,1,56,3,59
-20.684,76.076,168.69,1,0.114,2282.2,1,56,3,59,0,40,4,62,2,63
-20.696,76.053,168.69,1,0.13,2282.3,1,56,3,59,0,40,4,62,2,63
-20.669,76.063,168.69,1,0.099,2282.4,1,56,2,63,3,59,0,40,4,62
-20.662,76.039,168.69,1,0.141,2282.6,1,56,3,59,0,40,4,62,2,63
-20.671,76.047,168.69,1,0.112,2282.7,3,59,0,40,4,62,2,63,1,56
-20.684,76.076,168.69,1,0.111,2282.8,2,62,3,59,1,56,0,40,4,62
-20.676,76.062,168.69,1,0.13,2282.9,0,40,4,62,2,62,1,57,3,59
-20.722,76.06,168.69,1,0.132,2283.1,0,40,4,62,2,62,1,57,3,59
-20.685,76.072,168.69,1,0.101,2283.2,1,57,0,40,4,62,2,62,3,59
-20.647,76.061,168.69,1,0.14,2283.3,1,57,0,40,4,62,2,62,3,59
-20.673,76.047,168.69,1,0.103,2283.4,3,59,1,57,0,40,4,62,2,62
-20.662,76.039,168.69,1,0.138,2283.5,-7,-4,4,62,2,62,1,57,3,59
-20.685,76.05,168.69,1,0.121,2283.7,4,62,2,62,3,59,1,57,0,40
-20.702,76.084,168.69,1,0.112,2283.8,1,57,3,59,0,40,4,62,2,62
-20.679,76.057,168.69,2,0.121,2283.9,-4,13,1,57,3,59,0,40,4,62
-20.851,75.454,168.69,1,0.14,2284,2,62,3,59,1,58,0,40,4,62
-21.131,74.003,167.47,2,0.1,2284.1,2,62,3,59,1,58,0,40,4,62
-21.276,73.334,161.57,1,0.101,2284.2,4,62,2,62,1,58,3,59,0,40
-21.267,73.246,161.57,1,0.145,2284.4,1,58,-4,83,0,40,4,62,2,62
-21.282,73.235,161.57,1,0.12,2284.5,3,59,4,62,0,40,2,62,1,58
-21.276,73.221,161.57,1,0.111,2284.6,4,62,2,62,1,58,3,59,0,40
-21.266,73.273,161.57,1,0.118,2284.7,-4,73,0,40,4,62,2,62,1,58
-21.29,73.254,161.57,1,0.137,2284.9,0,40,4,62,2,62,1,58,3,59
-21.313,73.262,161.57,1,0.107,2285,-4,73,3,59,0,40,2,62,4,62
-21.275,73.262,161.57,1,0.129,2285.1,1,58,0,40,4,62,2,62,1,58
-21.279,73.225,161.57,1,0.111,2285.2,2,62,1,58,3,59,0,40,4,62
-21.282,73.235,161.57,1,0.131,2285.4,2,62,1,58,3,59,0,40,4,62
-21.275,73.232,161.57,1,0.101,2285.5,1,58,3,59,2,62,0,40,4,62
-21.304,73.392,167.47,1,0.152,2285.6,1,58,3,59,4,62,2,62,1,58
-21.293,73.335,168.69,1,0.111,2285.7,0,40,4,62,3,59,1,58,2,62
-21.287,73.334,168.69,1,0.121,2285.8,1,58,3,59,0,40,4,62,2,62
-21.303,73.379,167.47,1,0.13,2286,3,59,0,40,4,62,2,62,1,58
-21.292,73.348,168.69,1,0.11,2286.1,0,40,4,62,2,62,1,58,3,59
-21.273,73.354,168.69,1,0.111,2286.2,2,62,3,59,1,58,0,40,4,62
-21.299,73.348,168.69,1,0.122,2286.3,-4,-7,4,62,2,62,3,59,1,58
-21.288,73.341,168.69,1,0.131,2286.4,3,59,1,58,0,41,4,62,2,62
-21.326,73.357,167.47,1,0.131,2286.6,1,58,3,59,0,42,4,62,2,62
-21.367,73.219,161.57,1,0.1,2286.7,0,42,4,62,2,62,1,58,3,59
-21.612,72.018,161.57,1,0.124,2286.8,1,58,0,42,4,62,2,62,3,59
-21.811,70.919,167.47,1,0.088,2286.9,1,58,0,42,4,62,2,62,3,59
-21.863,70.746,161.57,1,0.151,2287,-4,73,0,42,4,63,2,62,1,58
-21.842,70.717,161.57,1,0.101,2287.1,2,62,1,58,3,59,0,42,4,63
-21.866,70.73,161.57,1,0.13,2287.3,2,62,3,60,1,58,0,42,4,63
-21.861,70.734,161.57,1,0.103,2287.4,3,60,1,58,4,63,0,42,2,62
-22.075,71.051,168.69,1,0.16,2287.5,-4,13,3,60,1,58,0,42,4,63
-22.005,71.081,168.69,2,0.091,2287.6,-7,16,3,60,0,41,4,63,2,62
-22.02,71.109,168.69,1,0.159,2287.8,2,62,3,60,1,58,0,41,4,63
-22.044,71.578,168.69,1,0.093,2287.9,-4,3,4,63,2,62,1,58,3,60
-22.094,71.511,174.29,1,0.132,2288,0,41,4,63,2,62,3,60,1,58
-22.24,71.971,173.66,2,0.099,2288.1,1,58,3,60,0,41,4,63,2,62
-22.238,71.94,173.66,2,0.13,2288.2,1,58,0,41,4,63,2,62,1,58
-22.412,72.168,180,1,0.109,2288.3,2,62,3,60,1,58,0,41,4,63
-22.346,72.222,180,1,0.134,2288.5,1,58,0,41,4,63,2,62,3,60
-22.351,72.236,180,1,0.122,2288.6,1,58,3,60,0,41,4,63,2,62
-22.33,72.225,180,1,0.089,2288.7,-4,13,1,58,3,60,0,41,4,63
-22.338,72.255,180,1,0.142,2288.8,1,58,3,60,0,41,4,63,3,60
-22.353,72.238,180,2,0.109,2288.9,4,63,2,62,1,58,3,60,0,41
-22.343,72.243,180,1,0.133,2289.1,2,62,3,60,1,58,0,41,4,63
-22.323,72.237,180,1,0.11,2289.2,1,58,0,41,4,63,2,62,1,58
-22.279,72.242,180,1,0.12,2289.3,3,60,1,58,0,41,4,63,2,62
-22.029,71.791,174.29,2,0.142,2289.4,1,58,0,41,2,62,3,60,1,58
-22.065,70.455,180,1,0.11,2289.6,2,62,1,58,3,60,0,41,4,63
-22.066,69.872,174.29,2,0.13,2289.7,1,58,3,60,0,41,4,63,2,62
-22.065,69.899,174.29,2,0.112,2289.8,3,60,0,41,4,63,2,62,3,60
-21.409,69.986,174.29,1,0.111,2289.9,3,60,1,58,0,40,2,62,4,63
-21.252,70.132,173.66,2,0.142,2290,3,60,0,40,4,63,2,62,3,60
-21.24,70.117,173.66,1,0.11,2290.2,4,63,2,62,3,60,1,58,0,40
-21.245,70.11,173.66,1,0.122,2290.3,2,62,1,58,3,60,0,40,4,63
-21.241,70.085,173.66,1,0.111,2290.4,-7,-4,4,63,2,62,3,60,1,58
-20.704,70.144,168.69,2,0.131,2290.5,4,63,2,62,3,60,1,58,0,40
-20.757,70.154,174.29,1,0.11,2290.6,3,60,0,40,4,63,2,62,1,58
-20.721,70.12,168.69,1,0.13,2290.8,0,40,4,63,2,62,1,58,3,60
-20.699,70.177,168.69,1,0.113,2290.9,3,60,1,58,0,40,4,63,2,62
-20.703,70.169,168.69,1,0.13,2291,3,60,0,40,4,63,1,58,3,60
-20.72,70.146,174.29,1,0.111,2291.1,-7,36,1,58,3,60,0,40,4,63
-20.716,70.158,168.69,1,0.131,2291.2,0,40,4,63,2,62,3,60,1,58
-20.743,70.152,168.69,1,0.132,2291.4,4,63,2,62,1,58,3,60,0,40
-20.708,70.157,168.69,1,0.111,2291.5,1,58,0,40,4,63,2,62,1,58
-20.707,70.148,174.29,1,0.13,2291.6,6,-388,3,60,1,58,0,40,4,63
-20.695,70.154,168.69,1,0.131,2291.7,2,62,1,58,3,60,0,40,4,63
-20.718,70.166,168.69,1,0.099,2291.8,2,62,3,60,1,58,0,40,4,63
-20.705,70.164,168.69,1,0.101,2291.9,1,58,0,40,4,63,2,62,3,60
-20.743,69.997,174.29,1,0.119,2292.1,4,63,2,62,1,58,3,60,0,40
-20.82,68.802,174.29,1,0.123,2292.2,-38,-30,4,63,2,62,1,58,3,60
-20.97,67.752,168.69,1,0.139,2292.3,4,63,2,62,1,58,3,60,0,40
-20.961,67.655,168.69,1,0.113,2292.4,2,62,3,60,1,58,0,40,4,63
-20.918,67.645,168.69,1,0.109,2292.6,3,60,0,40,4,63,2,62,3,60
-20.963,67.723,168.69,1,0.121,2292.7,4,63,2,62,1,58,3,60,0,41
-20.955,67.697,168.69,1,0.121,2292.8,4,63,2,62,3,60,1,58,0,41
-21.035,68.023,173.66,1,0.101,2292.9,4,63,2,62,1,58,3,60,0,41
-21.04,67.998,173.66,1,0.15,2293,1,58,0,41,4,63,2,62,3,60
-21.147,68.275,173.66,1,0.08,2293.1,0,41,4,63,2,62,3,60,1,58
-21.205,68.066,173.66,1,0.163,2293.3,0,41,4,63,2,62,3,60,1,58
-21.189,68.154,173.66,2,0.1,2293.4,1,58,0,41,4,63,2,62,1,58
-21.175,68.152,173.66,1,0.142,2293.5,1,58,0,41,4,63,2,62,3,60
-21.179,68.121,173.66,1,0.102,2293.6,2,62,1,58,3,60,0,41,4,63
-21.175,68.152,173.66,1,0.129,2293.8,1,58,0,41,4,63,2,62,1,58
-21.149,68.355,173.66,1,0.123,2293.9,0,41,4,63,2,62,3,60,1,58
-21.166,68.25,173.66,2,0.108,2294,1,58,0,41,4,63,2,62,3,60
-21.228,68.458,180,2,0.14,2294.1,1,58,3,60,0,41,4,63,2,62
-21.196,68.406,174.29,1,0.091,2294.2,3,60,1,58,0,41,4,63,2,62
-21.198,68.38,180,3,0.101,2294.3,3,60,1,58,0,41,4,63,2,62
-21.185,68.385,174.29,1,0.153,2294.5,4,63,2,62,3,60,1,58,0,41
-21.21,68.365,180,2,0.131,2294.6,1,58,3,60,0,41,4,63,2,62
-21.208,68.401,174.29,1,0.117,2294.7,0,41,4,63,2,62,3,60,1,58
-21.226,67.447,173.66,1,0.122,2294.8,0,41,4,63,2,62,3,60,1,58
-21.224,65.551,173.66,1,0.097,2295.2,2,62,3,60,1,58,0,41,4,63
-21.232,65.539,173.66,1,0.164,2295.3,0,41,4,63,2,62,3,60,1,58
-21.237,65.573,173.66,1,0.132,2295.5,1,58,3,60,0,41,4,63,2,62
-21.242,65.535,173.66,1,0.129,2295.6,4,63,2,62,3,60,1,58,0,41
-21.25,65.55,173.66,1,0.081,2295.7,2,62,1,58,3,60,0,41,4,63
-21.222,65.566,173.66,1,0.163,2295.8,4,63,3,60,1,58,0,41,4,63
-21.237,65.573,173.66,1,0.101,2295.9,3,60,1,58,0,41,4,63,2,62
-21.239,65.577,173.66,1,0.11,2296,3,60,1,58,2,62,0,41,4,63
-21.238,65.547,173.66,1,0.141,2296.2,1,58,3,60,2,62,0,41,4,63
-21.251,65.571,173.66,1,0.101,2296.3,-7,-4,4,63,2,62,3,60,1,58
-21.241,65.56,173.66,1,0.131,2296.4,4,63,2,62,3,60,1,58,0,41
-21.24,65.551,173.66,1,0.111,2296.5,3,60,1,58,0,41,4,63,2,62
-21.247,65.536,173.66,1,0.122,2296.6,2,62,1,58,3,60,0,41,2,62
-21.252,65.544,173.66,1,0.138,2296.8,4,63,0,41,4,63,2,62,3,60
-21.24,65.551,174.29,1,0.122,2296.9,0,41,4,63,2,62,1,58,3,60
-21.241,65.56,173.66,1,0.11,2297,4,63,2,62,3,60,1,58,0,41
-21.229,65.566,173.66,1,0.111,2297.1,-4,73,3,60,0,41,4,63,2,62
-21.234,65.56,173.66,1,0.121,2297.2,0,41,4,63,2,62,3,60,1,58
-21.229,65.568,173.66,1,0.12,2297.4,0,41,4,63,2,62,3,60,1,58
-21.241,65.189,174.29,1,0.1,2297.5,4,63,2,62,3,60,1,58,0,42
-21.312,63.793,174.29,1,0.163,2297.6,4,63,2,62,1,58,3,60,0,42
-21.402,62.951,174.29,1,0.101,2297.7,3,60,1,58,0,42,4,63,1,58
-21.375,62.862,168.69,1,0.122,2297.9,1,59,3,60,0,42,4,63,3,60
-21.37,62.875,168.69,1,0.098,2297.9,3,60,1,59,0,42,4,63,2,62
-21.38,62.861,168.69,1,0.151,2298.1,2,62,3,60,1,59,0,42,4,63
-21.375,62.838,168.69,1,0.092,2298.2,2,62,3,60,1,59,0,42,4,63
-21.386,62.854,168.69,1,0.152,2298.3,2,62,3,60,1,59,0,42,4,63
-21.394,62.881,168.69,1,0.1,2298.4,4,63,2,62,3,60,1,59,0,42
-21.349,62.889,168.69,1,0.14,2298.6,3,60,1,59,0,42,4,63,2,62
-21.379,62.885,168.69,1,0.123,2298.7,0,42,4,63,2,62,3,60,1,59
-21.377,62.884,168.69,1,0.122,2298.8,0,42,4,63,2,62,3,60,1,59
-21.37,62.875,168.69,1,0.098,2298.9,1,59,4,63,2,62,3,60,1,59
-21.391,62.86,168.69,1,0.143,2299.1,4,63,2,62,3,60,1,59,0,42
-21.385,62.848,168.69,1,0.119,2299.2,2,62,3,60,1,59,0,42,4,63
-21.389,62.894,174.29,1,0.112,2299.3,1,59,0,42,4,63,2,62,1,59
-21.405,62.874,168.69,1,0.119,2299.4,2,62,4,63,3,60,1,59,0,42
-21.394,62.881,168.69,1,0.123,2299.5,2,62,3,60,1,59,0,42,4,63
-21.387,62.869,168.69,1,0.11,2299.7,2,62,3,60,4,63,1,59,0,42
-21.375,62.896,168.69,1,0.141,2299.8,2,-76,2,62,3,60,1,59,0,42
-21.391,62.883,168.69,1,0.1,2299.9,3,60,1,59,0,42,4,63,2,62
-21.366,62.885,168.69,1,0.123,2300,3,60,0,42,4,63,2,62,3,60
-21.375,62.838,168.69,1,0.111,2300.1,3,60,1,59,0,42,4,63,2,62
-21.483,61.801,174.29,1,0.139,2300.3,1,59,3,60,0,42,4,63,2,62
-21.591,60.425,173.66,1,0.102,2300.4,1,59,0,42,4,63,2,62,1,59
-21.623,60.052,174.29,1,0.109,2300.5,2,62,3,60,1,59,0,42,4,63
-21.627,60.036,174.29,1,0.131,2300.6,4,63,2,62,3,60,1,59,0,42
-21.611,60.021,173.66,1,0.141,2300.8,4,63,2,62,1,59,3,60,0,42
-21.609,60.008,173.66,1,0.102,2300.9,4,63,2,62,3,60,0,42,4,63
-21.618,60.047,173.66,1,0.152,2301,0,42,4,63,2,62,1,59,3,60
-21.647,60.001,173.66,1,0.087,2301.1,4,63,2,62,1,59,3,60,0,42
-21.624,60.018,173.66,1,0.114,2301.2,4,63,2,62,3,60,1,59,0,42
-21.613,60.035,173.66,1,0.15,2301.4,4,63,2,62,3,60,1,59,0,42
-21.623,60.016,174.29,1,0.1,2301.5,1,59,3,60,0,42,4,63,2,62
-21.622,60.03,173.66,1,0.121,2301.6,4,63,2,62,3,60,1,59,0,42
-21.598,60.017,173.66,1,0.131,2301.7,0,-79,0,42,4,63,2,62,1,59
-21.632,60.012,174.29,1,0.132,2301.8,0,42,4,63,2,62,1,59,3,60
-21.631,60,173.66,1,0.112,2302,3,60,1,59,0,42,4,63,2,62
-21.625,60.05,173.66,1,0.131,2302.1,2,62,1,59,3,60,0,42,4,63
-21.624,60.02,173.66,1,0.087,2302.2,1,59,0,42,4,63,2,62,1,59
-21.606,60.012,174.29,1,0.122,2302.3,2,62,1,59,3,60,0,43,4,62
-21.637,60.046,174.29,1,0.132,2302.4,1,59,0,43,4,62,2,62,1,59
-21.622,60.014,173.66,1,0.121,2302.5,1,59,0,43,4,62,2,62,3,60
-21.598,60.017,173.66,1,0.101,2302.6,2,62,1,59,3,60,0,43,4,62
-21.606,60.039,173.66,1,0.128,2302.8,4,62,2,62,3,60,1,59,0,43
